,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
0,,,7849176,[],CHEMBL1914226,Inhibition of wild type Mycobacterium tuberculosis RNA polymerase after 10 mins using ribo green staining by rolling circle transcription assay,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)C=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,,,CHEMBL1909569,Bioorg Med Chem Lett,2011,,CHEMBL236921,RIFAMYCIN S,CHEMBL236921,,0,http://www.openphacts.org/units/Nanomolar,1543674,<,1,1,<,,IC50,nM,,10.0,CHEMBL2006,Mycobacterium tuberculosis,DNA-directed RNA polymerase beta chain,1773,,,IC50,uM,UO_0000065,,0.01
1,,,7849177,[],CHEMBL1914226,Inhibition of wild type Mycobacterium tuberculosis RNA polymerase after 10 mins using ribo green staining by rolling circle transcription assay,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(OS(=O)(=O)c4ccc(C)cc4)c4c(c3C2=O)C(=O)C=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,,,CHEMBL1909569,Bioorg Med Chem Lett,2011,"{'bei': '9.03', 'le': '0.17', 'lle': '2.68', 'sei': '3.52'}",CHEMBL1911286,,CHEMBL1911286,7.68,0,http://www.openphacts.org/units/Nanomolar,1543675,=,1,1,=,,IC50,nM,,21.0,CHEMBL2006,Mycobacterium tuberculosis,DNA-directed RNA polymerase beta chain,1773,,,IC50,uM,UO_0000065,,0.021
2,,,7849178,[],CHEMBL1914226,Inhibition of wild type Mycobacterium tuberculosis RNA polymerase after 10 mins using ribo green staining by rolling circle transcription assay,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(N)c4c(c3C2=O)C(=O)C=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,,,CHEMBL1909569,Bioorg Med Chem Lett,2011,"{'bei': '7.71', 'le': '0.15', 'lle': '1.85', 'sei': '2.67'}",CHEMBL1911287,,CHEMBL1911287,5.36,0,http://www.openphacts.org/units/Nanomolar,1543676,=,1,1,=,,IC50,nM,,4400.0,CHEMBL2006,Mycobacterium tuberculosis,DNA-directed RNA polymerase beta chain,1773,,,IC50,uM,UO_0000065,,4.4
3,,,7849179,[],CHEMBL1914226,Inhibition of wild type Mycobacterium tuberculosis RNA polymerase after 10 mins using ribo green staining by rolling circle transcription assay,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(N(C)C)c4c(c3C2=O)C(=O)C=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,,,CHEMBL1909569,Bioorg Med Chem Lett,2011,"{'bei': '8.71', 'le': '0.17', 'lle': '2.31', 'sei': '3.54'}",CHEMBL1911289,,CHEMBL1911289,6.30,0,http://www.openphacts.org/units/Nanomolar,1543678,=,1,1,=,,IC50,nM,,503.0,CHEMBL2006,Mycobacterium tuberculosis,DNA-directed RNA polymerase beta chain,1773,,,IC50,uM,UO_0000065,,0.503
4,,,7849180,[],CHEMBL1914226,Inhibition of wild type Mycobacterium tuberculosis RNA polymerase after 10 mins using ribo green staining by rolling circle transcription assay,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(NC4CCCCCC4)c4c(c3C2=O)C(=O)C=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,,,CHEMBL1909569,Bioorg Med Chem Lett,2011,"{'bei': '6.08', 'le': '0.12', 'lle': '-1.25', 'sei': '2.58'}",CHEMBL1911295,,CHEMBL1911295,4.81,0,http://www.openphacts.org/units/Nanomolar,1543684,=,1,1,=,,IC50,nM,,15400.0,CHEMBL2006,Mycobacterium tuberculosis,DNA-directed RNA polymerase beta chain,1773,,,IC50,uM,UO_0000065,,15.4
5,,,7849181,[],CHEMBL1914226,Inhibition of wild type Mycobacterium tuberculosis RNA polymerase after 10 mins using ribo green staining by rolling circle transcription assay,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(SC)c4c(c3C2=O)C(=O)C=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,,,CHEMBL1909569,Bioorg Med Chem Lett,2011,"{'bei': '10.78', 'le': '0.21', 'lle': '3.17', 'sei': '4.48'}",CHEMBL1911296,,CHEMBL1911296,7.82,0,http://www.openphacts.org/units/Nanomolar,1543685,=,1,1,=,,IC50,nM,,15.0,CHEMBL2006,Mycobacterium tuberculosis,DNA-directed RNA polymerase beta chain,1773,,,IC50,uM,UO_0000065,,0.015
6,,,7849182,[],CHEMBL1914226,Inhibition of wild type Mycobacterium tuberculosis RNA polymerase after 10 mins using ribo green staining by rolling circle transcription assay,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)C(/C=N/N2CCN(C)CC2)=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,,,CHEMBL1909569,Bioorg Med Chem Lett,2011,"{'bei': '9.61', 'le': '0.18', 'lle': '4.66', 'sei': '3.69'}",CHEMBL1909658,RIFAMPIN S,CHEMBL1909658,7.89,0,http://www.openphacts.org/units/Nanomolar,1543687,=,1,1,=,,IC50,nM,,13.0,CHEMBL2006,Mycobacterium tuberculosis,DNA-directed RNA polymerase beta chain,1773,,,IC50,uM,UO_0000065,,0.013
7,,,7849183,[],CHEMBL1914226,Inhibition of wild type Mycobacterium tuberculosis RNA polymerase after 10 mins using ribo green staining by rolling circle transcription assay,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(OS(=O)(=O)c4ccccc4)c4c(c3C2=O)C(=O)C(/C=N/N2CCN(C)CC2)=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,,,CHEMBL1909569,Bioorg Med Chem Lett,2011,"{'bei': '7.12', 'le': '0.14', 'lle': '2.55', 'sei': '2.89'}",CHEMBL1911298,,CHEMBL1911298,6.85,0,http://www.openphacts.org/units/Nanomolar,1543688,=,1,1,=,,IC50,nM,,142.0,CHEMBL2006,Mycobacterium tuberculosis,DNA-directed RNA polymerase beta chain,1773,,,IC50,uM,UO_0000065,,0.142
8,,,7849184,[],CHEMBL1914226,Inhibition of wild type Mycobacterium tuberculosis RNA polymerase after 10 mins using ribo green staining by rolling circle transcription assay,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(c4c5c(nn(CCO)c5c3C)C(=C(/C=N/N3CCN(C)CC3)C4=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C2=O,,,CHEMBL1909569,Bioorg Med Chem Lett,2011,"{'bei': '7.96', 'le': '0.15', 'lle': '3.72', 'sei': '3.20'}",CHEMBL1911306,,CHEMBL1911306,6.86,0,http://www.openphacts.org/units/Nanomolar,1543696,=,1,1,=,,IC50,nM,,139.0,CHEMBL2006,Mycobacterium tuberculosis,DNA-directed RNA polymerase beta chain,1773,,,IC50,uM,UO_0000065,,0.139
9,,,7849185,[],CHEMBL1914226,Inhibition of wild type Mycobacterium tuberculosis RNA polymerase after 10 mins using ribo green staining by rolling circle transcription assay,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,,,CHEMBL1909569,Bioorg Med Chem Lett,2011,,CHEMBL374478,RIFAMPIN,CHEMBL374478,,0,http://www.openphacts.org/units/Nanomolar,1543703,<,1,1,<,,IC50,nM,,10.0,CHEMBL2006,Mycobacterium tuberculosis,DNA-directed RNA polymerase beta chain,1773,,,IC50,uM,UO_0000065,,0.01
