,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
0,,,6347111,[],CHEMBL1827108,Inhibition of Mycobacterium tuberculosis ThyX-mediated dTMP synthesis using [5-3H]dUMP as substrate after 10 mins by liquid scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])[O-])O2)cc1F.[Na+].[Na+],,,CHEMBL1821613,J Med Chem,2011,"{'bei': '20.04', 'le': '0.43', 'lle': '8.11', 'sei': '4.33'}",CHEMBL1823492,,CHEMBL886,6.54,0,http://www.openphacts.org/units/Nanomolar,1454732,=,1,1,=,,IC50,nM,,290.0,CHEMBL1795161,Mycobacterium tuberculosis,Thymidylate synthase thyX,1773,,,IC50,uM,UO_0000065,,0.29
1,,,6347113,[],CHEMBL1827108,Inhibition of Mycobacterium tuberculosis ThyX-mediated dTMP synthesis using [5-3H]dUMP as substrate after 10 mins by liquid scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCC(=O)NCC#Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])[O-])O2)c(=O)[nH]c1=O.[Na+].[Na+],,,CHEMBL1821613,J Med Chem,2011,"{'bei': '12.39', 'le': '0.25', 'lle': '5.92', 'sei': '3.35'}",CHEMBL1823500,,CHEMBL1852497,6.04,0,http://www.openphacts.org/units/Nanomolar,1454740,=,1,1,=,,IC50,nM,,910.0,CHEMBL1795161,Mycobacterium tuberculosis,Thymidylate synthase thyX,1773,,,IC50,uM,UO_0000065,,0.91
2,,,6347115,[],CHEMBL1827108,Inhibition of Mycobacterium tuberculosis ThyX-mediated dTMP synthesis using [5-3H]dUMP as substrate after 10 mins by liquid scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCNC(=O)NCC#Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])[O-])O2)c(=O)[nH]c1=O.[Na+].[Na+],,,CHEMBL1821613,J Med Chem,2011,"{'bei': '10.88', 'le': '0.22', 'lle': '5.79', 'sei': '2.77'}",CHEMBL1823505,,CHEMBL1852494,5.32,0,http://www.openphacts.org/units/Nanomolar,1454745,=,1,1,=,,IC50,nM,,4840.0,CHEMBL1795161,Mycobacterium tuberculosis,Thymidylate synthase thyX,1773,,,IC50,uM,UO_0000065,,4.84
3,,,6347118,[],CHEMBL1827108,Inhibition of Mycobacterium tuberculosis ThyX-mediated dTMP synthesis using [5-3H]dUMP as substrate after 10 mins by liquid scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCS(=O)(=O)NCC#Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])[O-])O2)c(=O)[nH]c1=O.[Na+].[Na+],,,CHEMBL1821613,J Med Chem,2011,"{'bei': '9.86', 'le': '0.21', 'lle': '5.62', 'sei': '2.62'}",CHEMBL1823504,,CHEMBL1852518,5.16,0,http://www.openphacts.org/units/Nanomolar,1454744,=,1,1,=,,IC50,nM,,6930.0,CHEMBL1795161,Mycobacterium tuberculosis,Thymidylate synthase thyX,1773,,,IC50,uM,UO_0000065,,6.93
4,,,6347120,[],CHEMBL1827108,Inhibition of Mycobacterium tuberculosis ThyX-mediated dTMP synthesis using [5-3H]dUMP as substrate after 10 mins by liquid scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Cc1ccccc1)NCC#Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])[O-])O2)c(=O)[nH]c1=O.[Na+].[Na+],,,CHEMBL1821613,J Med Chem,2011,"{'bei': '10.72', 'le': '0.21', 'lle': '6.14', 'sei': '2.85'}",CHEMBL1823503,,CHEMBL1852421,5.14,0,http://www.openphacts.org/units/Nanomolar,1454743,=,1,1,=,,IC50,nM,,7300.0,CHEMBL1795161,Mycobacterium tuberculosis,Thymidylate synthase thyX,1773,,,IC50,uM,UO_0000065,,7.3
5,,,6347121,[],CHEMBL1827108,Inhibition of Mycobacterium tuberculosis ThyX-mediated dTMP synthesis using [5-3H]dUMP as substrate after 10 mins by liquid scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,N#C/C=C/c1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])[O-])O2)c(=O)[nH]c1=O.[Na+].[Na+],,,CHEMBL1821613,J Med Chem,2011,"{'bei': '14.28', 'le': '0.29', 'lle': '6.30', 'sei': '2.93'}",CHEMBL1823493,,CHEMBL1852417,5.13,0,http://www.openphacts.org/units/Nanomolar,1454733,=,1,1,=,,IC50,nM,,7400.0,CHEMBL1795161,Mycobacterium tuberculosis,Thymidylate synthase thyX,1773,,,IC50,uM,UO_0000065,,7.4
6,,,6347122,[],CHEMBL1827108,Inhibition of Mycobacterium tuberculosis ThyX-mediated dTMP synthesis using [5-3H]dUMP as substrate after 10 mins by liquid scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCNC(=O)CCCCC#Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])[O-])O2)c(=O)[nH]c1=O.[Na+].[Na+],,,CHEMBL1821613,J Med Chem,2011,"{'bei': '10.45', 'le': '0.21', 'lle': '4.98', 'sei': '2.83'}",CHEMBL1823498,,CHEMBL1852616,5.09,0,http://www.openphacts.org/units/Nanomolar,1454738,=,1,1,=,,IC50,nM,,8030.0,CHEMBL1795161,Mycobacterium tuberculosis,Thymidylate synthase thyX,1773,,,IC50,uM,UO_0000065,,8.03
7,,,6347123,[],CHEMBL1827108,Inhibition of Mycobacterium tuberculosis ThyX-mediated dTMP synthesis using [5-3H]dUMP as substrate after 10 mins by liquid scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCC(=O)NCC#Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])[O-])O2)c(=O)[nH]c1=O.[Na+].[Na+],,,CHEMBL1821613,J Med Chem,2011,"{'bei': '11.03', 'le': '0.22', 'lle': '5.72', 'sei': '2.81'}",CHEMBL1823501,,CHEMBL1852589,5.07,0,http://www.openphacts.org/units/Nanomolar,1454741,=,1,1,=,,IC50,nM,,8610.0,CHEMBL1795161,Mycobacterium tuberculosis,Thymidylate synthase thyX,1773,,,IC50,uM,UO_0000065,,8.61
8,,,6347125,[],CHEMBL1827108,Inhibition of Mycobacterium tuberculosis ThyX-mediated dTMP synthesis using [5-3H]dUMP as substrate after 10 mins by liquid scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])[O-])O2)cc1-c1ccc(F)cc1.[Na+].[Na+],,,CHEMBL1821613,J Med Chem,2011,"{'bei': '12.43', 'le': '0.25', 'lle': '4.90', 'sei': '3.31'}",CHEMBL1823494,,CHEMBL1852506,5.00,0,http://www.openphacts.org/units/Nanomolar,1454734,=,1,1,=,,IC50,nM,,10000.0,CHEMBL1795161,Mycobacterium tuberculosis,Thymidylate synthase thyX,1773,,,IC50,uM,UO_0000065,,10.0
9,,,6347129,[],CHEMBL1826891,Inhibition of Mycobacterium tuberculosis ThyX-mediated dTMP synthesis using [5-3H]dUMP as substrate at 50 uM after 10 mins by liquid scintillation counting,B,,,BAO_0000201,BAO_0000357,single protein format,COc1cccc(-c2cn([C@H]3C[C@H](O)[C@@H](COP(=O)([O-])[O-])O3)c(=O)[nH]c2=O)c1.[Na+].[Na+],,,CHEMBL1821613,J Med Chem,2011,,CHEMBL1823495,,CHEMBL1852521,,0,http://qudt.org/vocab/unit#Percent,1454735,=,1,1,=,,Inhibition,%,,16.0,CHEMBL1795161,Mycobacterium tuberculosis,Thymidylate synthase thyX,1773,,,INH,%,UO_0000187,,16.0
10,,,6347131,[],CHEMBL1826891,Inhibition of Mycobacterium tuberculosis ThyX-mediated dTMP synthesis using [5-3H]dUMP as substrate at 50 uM after 10 mins by liquid scintillation counting,B,,,BAO_0000201,BAO_0000357,single protein format,CCCCCCCCCCC#Cc1cn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@@H]2O)c(=O)[nH]c1=O.[Na+].[Na+],,,CHEMBL1821613,J Med Chem,2011,,CHEMBL1823497,,CHEMBL1852520,,0,http://qudt.org/vocab/unit#Percent,1454737,=,1,1,=,,Inhibition,%,,19.0,CHEMBL1795161,Mycobacterium tuberculosis,Thymidylate synthase thyX,1773,,,INH,%,UO_0000187,,19.0
11,,,6347132,[],CHEMBL1826891,Inhibition of Mycobacterium tuberculosis ThyX-mediated dTMP synthesis using [5-3H]dUMP as substrate at 50 uM after 10 mins by liquid scintillation counting,B,,,BAO_0000201,BAO_0000357,single protein format,CCCCNC(=O)CCCCC#Cc1cn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@@H]2O)c(=O)[nH]c1=O.[Na+].[Na+],,,CHEMBL1821613,J Med Chem,2011,,CHEMBL1823499,,CHEMBL1852479,,0,http://qudt.org/vocab/unit#Percent,1454739,=,1,1,=,,Inhibition,%,,21.0,CHEMBL1795161,Mycobacterium tuberculosis,Thymidylate synthase thyX,1773,,,INH,%,UO_0000187,,21.0
