,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
0,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",Active,24770005,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose', 'standard_units': 'microM', 'standard_value': '20.0', 'text_value': None, 'type': 'Dose', 'units': 'microM', 'value': '20.0'}]",CHEMBL5126002,Inhibition of Mycobacterium tuberculosis PafA expressed in Escherichia coli BL-21(DE3) assessed as inhibition of pup-ylation using Mtb PanB substrate at 20 uM by SDS-PAGE analysis,B,,,BAO_0000201,BAO_0000019,assay format,O=C(O)/C=C/c1ccc(-c2ccc(O)c(C34CC5CC(CC(C5)C3)C4)c2)cc1,,,CHEMBL5120950,J Med Chem,2022,,CHEMBL442016,ADAROTENE,CHEMBL442016,,0,http://qudt.org/vocab/unit#Percent,3864827,,1,0,,,Inhibition,%,,,CHEMBL5169231,Mycobacterium tuberculosis,Pup--protein ligase,1773,,,INH,,UO_0000187,,
1,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",Active,24770006,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose', 'standard_units': 'microM', 'standard_value': '20.0', 'text_value': None, 'type': 'Dose', 'units': 'microM', 'value': '20.0'}]",CHEMBL5126002,Inhibition of Mycobacterium tuberculosis PafA expressed in Escherichia coli BL-21(DE3) assessed as inhibition of pup-ylation using Mtb PanB substrate at 20 uM by SDS-PAGE analysis,B,,,BAO_0000201,BAO_0000019,assay format,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,,,CHEMBL5120950,J Med Chem,2022,,CHEMBL290106,BITHIONOL,CHEMBL290106,,0,http://qudt.org/vocab/unit#Percent,3864828,,1,0,,,Inhibition,%,,,CHEMBL5169231,Mycobacterium tuberculosis,Pup--protein ligase,1773,,,INH,,UO_0000187,,
2,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",Active,24770007,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose', 'standard_units': 'microM', 'standard_value': '20.0', 'text_value': None, 'type': 'Dose', 'units': 'microM', 'value': '20.0'}]",CHEMBL5126002,Inhibition of Mycobacterium tuberculosis PafA expressed in Escherichia coli BL-21(DE3) assessed as inhibition of pup-ylation using Mtb PanB substrate at 20 uM by SDS-PAGE analysis,B,,,BAO_0000201,BAO_0000019,assay format,Oc1ccc(Cl)cc1Sc1cc(Cl)cc(Cl)c1,,,CHEMBL5120950,J Med Chem,2022,,CHEMBL5189558,,CHEMBL5189558,,0,http://qudt.org/vocab/unit#Percent,3864829,,1,0,,,Inhibition,%,,,CHEMBL5169231,Mycobacterium tuberculosis,Pup--protein ligase,1773,,,INH,,UO_0000187,,
3,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",Active,24770008,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose', 'standard_units': 'microM', 'standard_value': '20.0', 'text_value': None, 'type': 'Dose', 'units': 'microM', 'value': '20.0'}]",CHEMBL5126002,Inhibition of Mycobacterium tuberculosis PafA expressed in Escherichia coli BL-21(DE3) assessed as inhibition of pup-ylation using Mtb PanB substrate at 20 uM by SDS-PAGE analysis,B,,,BAO_0000201,BAO_0000019,assay format,Oc1ccccc1Sc1cc(Cl)cc(Cl)c1,,,CHEMBL5120950,J Med Chem,2022,,CHEMBL5173069,,CHEMBL5173069,,0,http://qudt.org/vocab/unit#Percent,3864830,,1,0,,,Inhibition,%,,,CHEMBL5169231,Mycobacterium tuberculosis,Pup--protein ligase,1773,,,INH,,UO_0000187,,
4,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",Active,24770009,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose', 'standard_units': 'microM', 'standard_value': '20.0', 'text_value': None, 'type': 'Dose', 'units': 'microM', 'value': '20.0'}]",CHEMBL5126002,Inhibition of Mycobacterium tuberculosis PafA expressed in Escherichia coli BL-21(DE3) assessed as inhibition of pup-ylation using Mtb PanB substrate at 20 uM by SDS-PAGE analysis,B,,,BAO_0000201,BAO_0000019,assay format,Oc1ccccc1Sc1cc(Cl)cc(Cl)c1Cl,,,CHEMBL5120950,J Med Chem,2022,,CHEMBL5173727,,CHEMBL5173727,,0,http://qudt.org/vocab/unit#Percent,3864831,,1,0,,,Inhibition,%,,,CHEMBL5169231,Mycobacterium tuberculosis,Pup--protein ligase,1773,,,INH,,UO_0000187,,
5,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24770011,[],CHEMBL5126004,Inhibition of Mycobacterium tuberculosis PafA expressed in Escherichia coli BL-21(DE3) assessed as inhibition of pup-ylation using Mtb PanB substrate by SDS-PAGE analysis,B,,,BAO_0000190,BAO_0000019,assay format,O=C(O)/C=C/c1ccc(-c2ccc(O)c(C34CC5CC(CC(C5)C3)C4)c2)cc1,,,CHEMBL5120950,J Med Chem,2022,"{'bei': '12.68', 'le': '0.23', 'lle': '-0.87', 'sei': '8.25'}",CHEMBL442016,ADAROTENE,CHEMBL442016,4.75,0,http://www.openphacts.org/units/Nanomolar,3864827,=,1,1,=,,IC50,nM,,17900.0,CHEMBL5169231,Mycobacterium tuberculosis,Pup--protein ligase,1773,,,IC50,uM,UO_0000065,,17.9
6,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24770012,[],CHEMBL5126004,Inhibition of Mycobacterium tuberculosis PafA expressed in Escherichia coli BL-21(DE3) assessed as inhibition of pup-ylation using Mtb PanB substrate by SDS-PAGE analysis,B,,,BAO_0000190,BAO_0000019,assay format,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,,,CHEMBL5120950,J Med Chem,2022,"{'bei': '13.48', 'le': '0.34', 'lle': '-1.06', 'sei': '11.86'}",CHEMBL290106,BITHIONOL,CHEMBL290106,4.80,0,http://www.openphacts.org/units/Nanomolar,3864828,=,1,1,=,,IC50,nM,,15900.0,CHEMBL5169231,Mycobacterium tuberculosis,Pup--protein ligase,1773,,,IC50,uM,UO_0000065,,15.9
7,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",Active,24770013,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose', 'standard_units': 'microM', 'standard_value': '40.0', 'text_value': None, 'type': 'Dose', 'units': 'microM', 'value': '40.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL5126005,Binding affinity to Mycobacterium tuberculosis PafA expressed in Escherichia coli BL-21(DE3) assessed as increase in thermal stability at 40 uM incubated for 15 mins at 25 degC followed by incubated at 52 to 72 degC for 5 mins by CESTA analysis,B,,,BAO_0000375,BAO_0000019,assay format,O=C(O)/C=C/c1ccc(-c2ccc(O)c(C34CC5CC(CC(C5)C3)C4)c2)cc1,,,CHEMBL5120950,J Med Chem,2022,,CHEMBL442016,ADAROTENE,CHEMBL442016,,0,,3864827,,1,0,,,Activity,,,,CHEMBL5169231,Mycobacterium tuberculosis,Pup--protein ligase,1773,,,Activity,,,,
8,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",Active,24770016,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose', 'standard_units': 'microM', 'standard_value': '20.0', 'text_value': None, 'type': 'Dose', 'units': 'microM', 'value': '20.0'}]",CHEMBL5126007,Inhibition of Mycobacterium tuberculosis PafA expressed in Escherichia coli BL-21(DE3) assessed as inhibition of pup-ylation using Mtb InhA substrate at 20 uM by SDS-PAGE analysis,B,,,BAO_0000201,BAO_0000019,assay format,O=C(O)/C=C/c1ccc(-c2ccc(O)c(C34CC5CC(CC(C5)C3)C4)c2)cc1,,,CHEMBL5120950,J Med Chem,2022,,CHEMBL442016,ADAROTENE,CHEMBL442016,,0,http://qudt.org/vocab/unit#Percent,3864827,,1,0,,,Inhibition,%,,,CHEMBL5169231,Mycobacterium tuberculosis,Pup--protein ligase,1773,,,INH,,UO_0000187,,
9,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",Active,24770017,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose', 'standard_units': 'microM', 'standard_value': '20.0', 'text_value': None, 'type': 'Dose', 'units': 'microM', 'value': '20.0'}]",CHEMBL5126008,Inhibition of Mycobacterium tuberculosis PafA expressed in Escherichia coli BL-21(DE3) assessed as inhibition of pup-ylation using Mtb KasA substrate at 20 uM by SDS-PAGE analysis,B,,,BAO_0000201,BAO_0000019,assay format,O=C(O)/C=C/c1ccc(-c2ccc(O)c(C34CC5CC(CC(C5)C3)C4)c2)cc1,,,CHEMBL5120950,J Med Chem,2022,,CHEMBL442016,ADAROTENE,CHEMBL442016,,0,http://qudt.org/vocab/unit#Percent,3864827,,1,0,,,Inhibition,%,,,CHEMBL5169231,Mycobacterium tuberculosis,Pup--protein ligase,1773,,,INH,,UO_0000187,,
