,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
0,,,1958631,[],CHEMBL891093,Inhibition of Mycobacterium tuberculosis NAD kinase at 1 mM,B,,,BAO_0000201,BAO_0000357,single protein format,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](F)[C@@H]3O)[C@@H](O)[C@H]2O)c1,,,CHEMBL1147029,Bioorg Med Chem Lett,2007,,CHEMBL232424,,CHEMBL232424,,0,http://qudt.org/vocab/unit#Percent,648416,<,1,1,<,,Inhibition,%,,10.0,CHEMBL6176,Mycobacterium tuberculosis,Inorganic polyphosphate/ATP-NAD kinase,1773,,,Inhibition,%,UO_0000187,,10.0
1,,,1958634,[],CHEMBL891094,Inhibition of Mycobacterium tuberculosis NAD kinase at 2 mM,B,,,BAO_0000201,BAO_0000357,single protein format,NC(=O)c1cccc([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,,,CHEMBL1147029,Bioorg Med Chem Lett,2007,,CHEMBL233434,BENZAMIDEADENINEDINUCLEOSIDE,CHEMBL233434,,0,http://qudt.org/vocab/unit#Percent,648419,=,1,1,=,,Inhibition,%,,37.0,CHEMBL6176,Mycobacterium tuberculosis,Inorganic polyphosphate/ATP-NAD kinase,1773,,,Inhibition,%,UO_0000187,,37.0
2,,,1958638,[],CHEMBL891093,Inhibition of Mycobacterium tuberculosis NAD kinase at 1 mM,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(CBr)c1ccncc1,,,CHEMBL1147029,Bioorg Med Chem Lett,2007,,CHEMBL232633,,CHEMBL232633,,0,http://qudt.org/vocab/unit#Percent,648422,=,1,1,=,,Inhibition,%,,40.0,CHEMBL6176,Mycobacterium tuberculosis,Inorganic polyphosphate/ATP-NAD kinase,1773,,,Inhibition,%,UO_0000187,,40.0
3,,,1958639,[],CHEMBL891093,Inhibition of Mycobacterium tuberculosis NAD kinase at 1 mM,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(CBr)c1cccnc1,,,CHEMBL1147029,Bioorg Med Chem Lett,2007,,CHEMBL396046,,CHEMBL396046,,0,http://qudt.org/vocab/unit#Percent,648421,=,1,1,=,,Inhibition,%,,30.0,CHEMBL6176,Mycobacterium tuberculosis,Inorganic polyphosphate/ATP-NAD kinase,1773,,,Inhibition,%,UO_0000187,,30.0
4,,,1958640,[],CHEMBL891093,Inhibition of Mycobacterium tuberculosis NAD kinase at 1 mM,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(CBr)c1ccccn1,,,CHEMBL1147029,Bioorg Med Chem Lett,2007,,CHEMBL102443,,CHEMBL102443,,0,http://qudt.org/vocab/unit#Percent,648420,=,1,1,=,,Inhibition,%,,63.0,CHEMBL6176,Mycobacterium tuberculosis,Inorganic polyphosphate/ATP-NAD kinase,1773,,,Inhibition,%,UO_0000187,,63.0
5,,,1958641,[],CHEMBL891093,Inhibition of Mycobacterium tuberculosis NAD kinase at 1 mM,B,,,BAO_0000201,BAO_0000357,single protein format,NC(=O)c1cccc([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,,,CHEMBL1147029,Bioorg Med Chem Lett,2007,,CHEMBL233434,BENZAMIDEADENINEDINUCLEOSIDE,CHEMBL233434,,0,http://qudt.org/vocab/unit#Percent,648419,<,1,1,<,,Inhibition,%,,10.0,CHEMBL6176,Mycobacterium tuberculosis,Inorganic polyphosphate/ATP-NAD kinase,1773,,,Inhibition,%,UO_0000187,,10.0
6,,,1958642,[],CHEMBL891093,Inhibition of Mycobacterium tuberculosis NAD kinase at 1 mM,B,,,BAO_0000201,BAO_0000357,single protein format,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,,,CHEMBL1147029,Bioorg Med Chem Lett,2007,,CHEMBL234870,,CHEMBL234870,,0,http://qudt.org/vocab/unit#Percent,648418,=,1,1,=,,Inhibition,%,,40.0,CHEMBL6176,Mycobacterium tuberculosis,Inorganic polyphosphate/ATP-NAD kinase,1773,,,Inhibition,%,UO_0000187,,40.0
7,,,1958643,[],CHEMBL891093,Inhibition of Mycobacterium tuberculosis NAD kinase at 1 mM,B,,,BAO_0000201,BAO_0000357,single protein format,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@@H](F)[C@@H]3O)[C@@H](O)[C@H]2O)c1,,,CHEMBL1147029,Bioorg Med Chem Lett,2007,,CHEMBL234703,,CHEMBL234703,,0,http://qudt.org/vocab/unit#Percent,648417,<,1,1,<,,Inhibition,%,,10.0,CHEMBL6176,Mycobacterium tuberculosis,Inorganic polyphosphate/ATP-NAD kinase,1773,,,Inhibition,%,UO_0000187,,10.0
8,,,2689234,[],CHEMBL1063152,Inhibition of Mycobacterium tuberculosis NAD kinase by modified HPLC based assay,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSSC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O,,,CHEMBL1152430,Bioorg Med Chem,2009,"{'bei': '7.70', 'le': '0.16', 'lle': '5.90', 'sei': '1.82'}",CHEMBL561654,,CHEMBL561654,4.35,0,http://www.openphacts.org/units/Nanomolar,822212,=,1,1,=,,IC50,nM,,45000.0,CHEMBL6176,Mycobacterium tuberculosis,Inorganic polyphosphate/ATP-NAD kinase,1773,,,IC50,uM,UO_0000065,,45.0
9,,Not Active,2689235,[],CHEMBL1063152,Inhibition of Mycobacterium tuberculosis NAD kinase by modified HPLC based assay,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)c1csc([C@@H]2O[C@H](CSSC[C@H]3O[C@@H](c4nc(C(N)=O)cs4)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)n1,,,CHEMBL1152430,Bioorg Med Chem,2009,,CHEMBL550645,,CHEMBL550645,,0,,822213,,1,0,,,IC50,,,,CHEMBL6176,Mycobacterium tuberculosis,Inorganic polyphosphate/ATP-NAD kinase,1773,,,IC50,,,,
