,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
0,,,1668341,[],CHEMBL863390,Inhibitory activity against KasB from Mycobacterium tuberculosis H37Rv,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC1(C)SC(O)=C(C)C1=O,,,CHEMBL1148604,J Med Chem,2006,,CHEMBL199771,,CHEMBL199771,,0,http://www.openphacts.org/units/Nanomolar,418497,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4543,Mycobacterium tuberculosis,3-oxoacyl-[acyl-carrier-protein] synthase 2,1773,,,IC50,uM,UO_0000065,,100.0
1,,,1668361,[],CHEMBL863390,Inhibitory activity against KasB from Mycobacterium tuberculosis H37Rv,B,,,BAO_0000190,BAO_0000357,single protein format,C=C/C(C)=C/[C@@]1(C)SC(=O)C(C)=C1O,,,CHEMBL1148604,J Med Chem,2006,"{'bei': '24.83', 'le': '0.51', 'lle': '2.24', 'sei': '14.00'}",CHEMBL399043,THIOLACTOMYCIN,CHEMBL399043,5.22,0,http://www.openphacts.org/units/Nanomolar,418472,=,1,1,=,,IC50,nM,,6000.0,CHEMBL4543,Mycobacterium tuberculosis,3-oxoacyl-[acyl-carrier-protein] synthase 2,1773,,,IC50,uM,UO_0000065,,6.0
2,,,1668362,[],CHEMBL863390,Inhibitory activity against KasB from Mycobacterium tuberculosis H37Rv,B,,,BAO_0000190,BAO_0000357,single protein format,C/C=C/C(C)=C/[C@@]1(C)SC(O)=C(C)C1=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1148604,J Med Chem,2006,,CHEMBL382200,,CHEMBL382200,,0,http://www.openphacts.org/units/Nanomolar,418508,=,1,1,=,,IC50,nM,,400000.0,CHEMBL4543,Mycobacterium tuberculosis,3-oxoacyl-[acyl-carrier-protein] synthase 2,1773,,,IC50,uM,UO_0000065,,400.0
3,,,1668363,[],CHEMBL863390,Inhibitory activity against KasB from Mycobacterium tuberculosis H37Rv,B,,,BAO_0000190,BAO_0000357,single protein format,C=C/C=C/C1(C)SC(=O)C(C)=C1O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1148604,J Med Chem,2006,,CHEMBL203309,,CHEMBL203309,,0,http://www.openphacts.org/units/Nanomolar,418507,=,1,1,=,,IC50,nM,,400000.0,CHEMBL4543,Mycobacterium tuberculosis,3-oxoacyl-[acyl-carrier-protein] synthase 2,1773,,,IC50,uM,UO_0000065,,400.0
4,,Not Active,1668523,[],CHEMBL863914,Inhibitory activity against KasB from Mycobacterium tuberculosis H37Rv at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CCCCCC1(C)SC(O)=C(C)C1=O,,,CHEMBL1148604,J Med Chem,2006,,CHEMBL200751,,CHEMBL200751,,0,http://qudt.org/vocab/unit#Percent,418474,,1,0,,,Inhibition,%,,,CHEMBL4543,Mycobacterium tuberculosis,3-oxoacyl-[acyl-carrier-protein] synthase 2,1773,,,Inhibition,,UO_0000187,,
5,,Not Active,1668524,[],CHEMBL863914,Inhibitory activity against KasB from Mycobacterium tuberculosis H37Rv at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CCC(C)C[C@@]1(C)SC(O)=C(C)C1=O,,,CHEMBL1148604,J Med Chem,2006,,CHEMBL383493,,CHEMBL383493,,0,http://qudt.org/vocab/unit#Percent,418506,,1,0,,,Inhibition,%,,,CHEMBL4543,Mycobacterium tuberculosis,3-oxoacyl-[acyl-carrier-protein] synthase 2,1773,,,Inhibition,,UO_0000187,,
6,,Not Active,1668525,[],CHEMBL863914,Inhibitory activity against KasB from Mycobacterium tuberculosis H37Rv at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,C=CC(C)C[C@@]1(C)SC(O)=C(C)C1=O,,,CHEMBL1148604,J Med Chem,2006,,CHEMBL201017,,CHEMBL201017,,0,http://qudt.org/vocab/unit#Percent,418505,,1,0,,,Inhibition,%,,,CHEMBL4543,Mycobacterium tuberculosis,3-oxoacyl-[acyl-carrier-protein] synthase 2,1773,,,Inhibition,,UO_0000187,,
7,,Not Active,1668526,[],CHEMBL863914,Inhibitory activity against KasB from Mycobacterium tuberculosis H37Rv at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CC/C(C)=C/[C@@]1(C)SC(O)=C(C)C1=O,,,CHEMBL1148604,J Med Chem,2006,,CHEMBL371460,,CHEMBL371460,,0,http://qudt.org/vocab/unit#Percent,418504,,1,0,,,Inhibition,%,,,CHEMBL4543,Mycobacterium tuberculosis,3-oxoacyl-[acyl-carrier-protein] synthase 2,1773,,,Inhibition,,UO_0000187,,
8,,Not Active,1668528,[],CHEMBL863914,Inhibitory activity against KasB from Mycobacterium tuberculosis H37Rv at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CC1=C(O)C(C)(Cc2ccc(Cl)c(Cl)c2)SC1=O,,,CHEMBL1148604,J Med Chem,2006,,CHEMBL383600,,CHEMBL383600,,0,http://qudt.org/vocab/unit#Percent,418502,,1,0,,,Inhibition,%,,,CHEMBL4543,Mycobacterium tuberculosis,3-oxoacyl-[acyl-carrier-protein] synthase 2,1773,,,Inhibition,,UO_0000187,,
9,,Not Active,1668529,[],CHEMBL863914,Inhibitory activity against KasB from Mycobacterium tuberculosis H37Rv at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CC1=C(O)C(C)(Cc2ccc(C(F)(F)F)cc2)SC1=O,,,CHEMBL1148604,J Med Chem,2006,,CHEMBL200101,,CHEMBL200101,,0,http://qudt.org/vocab/unit#Percent,418501,,1,0,,,Inhibition,%,,,CHEMBL4543,Mycobacterium tuberculosis,3-oxoacyl-[acyl-carrier-protein] synthase 2,1773,,,Inhibition,,UO_0000187,,
10,,Not Active,1668530,[],CHEMBL863914,Inhibitory activity against KasB from Mycobacterium tuberculosis H37Rv at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CC1=C(O)C(C)(Cc2ccc(Cl)cc2Cl)SC1=O,,,CHEMBL1148604,J Med Chem,2006,,CHEMBL200281,,CHEMBL200281,,0,http://qudt.org/vocab/unit#Percent,418500,,1,0,,,Inhibition,%,,,CHEMBL4543,Mycobacterium tuberculosis,3-oxoacyl-[acyl-carrier-protein] synthase 2,1773,,,Inhibition,,UO_0000187,,
11,,Not Active,1668531,[],CHEMBL863914,Inhibitory activity against KasB from Mycobacterium tuberculosis H37Rv at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CC1=C(O)C(C)(C/C=C/c2ccccc2)SC1=O,,,CHEMBL1148604,J Med Chem,2006,,CHEMBL370354,,CHEMBL370354,,0,http://qudt.org/vocab/unit#Percent,418499,,1,0,,,Inhibition,%,,,CHEMBL4543,Mycobacterium tuberculosis,3-oxoacyl-[acyl-carrier-protein] synthase 2,1773,,,Inhibition,,UO_0000187,,
12,,Not Active,1668532,[],CHEMBL863914,Inhibitory activity against KasB from Mycobacterium tuberculosis H37Rv at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CC1=C(O)C(C)(Cc2ccccc2)SC1=O,,,CHEMBL1148604,J Med Chem,2006,,CHEMBL123876,,CHEMBL123876,,0,http://qudt.org/vocab/unit#Percent,418498,,1,0,,,Inhibition,%,,,CHEMBL4543,Mycobacterium tuberculosis,3-oxoacyl-[acyl-carrier-protein] synthase 2,1773,,,Inhibition,,UO_0000187,,
13,,,1668533,[],CHEMBL863914,Inhibitory activity against KasB from Mycobacterium tuberculosis H37Rv at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC1(C)SC(O)=C(C)C1=O,,,CHEMBL1148604,J Med Chem,2006,,CHEMBL199771,,CHEMBL199771,,0,http://qudt.org/vocab/unit#Percent,418497,<,1,1,<,,Inhibition,%,,30.0,CHEMBL4543,Mycobacterium tuberculosis,3-oxoacyl-[acyl-carrier-protein] synthase 2,1773,,,Inhibition,%,UO_0000187,,30.0
14,,Not Active,1668534,[],CHEMBL863914,Inhibitory activity against KasB from Mycobacterium tuberculosis H37Rv at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CC(C)=CCC/C(C)=C/CC1(C)SC(O)=C(C)C1=O,,,CHEMBL1148604,J Med Chem,2006,,CHEMBL197346,,CHEMBL197346,,0,http://qudt.org/vocab/unit#Percent,418496,,1,0,,,Inhibition,%,,,CHEMBL4543,Mycobacterium tuberculosis,3-oxoacyl-[acyl-carrier-protein] synthase 2,1773,,,Inhibition,,UO_0000187,,
