,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
0,,,2156119,[],CHEMBL935787,Inhibition of Mycobacterium tuberculosis pantothenate synthetase at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,Cc1ccccc1Cn1cc(NC(=O)c2noc3c2CC(C(C)(C)C)CC3)cn1,,,CHEMBL1142415,J Med Chem,2008,,CHEMBL412059,,CHEMBL412059,,0,http://qudt.org/vocab/unit#Percent,696366,=,1,1,=,,Inhibition,%,,89.0,CHEMBL6069,Mycobacterium tuberculosis,Pantothenate synthetase,1773,,,Inhibition,%,UO_0000187,,89.0
1,,,2156120,[],CHEMBL935788,Inhibition of Mycobacterium tuberculosis pantothenate synthetase,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccccc1Cn1cc(NC(=O)c2noc3c2CC(C(C)(C)C)CC3)cn1,,,CHEMBL1142415,J Med Chem,2008,"{'bei': '17.63', 'le': '0.33', 'lle': '2.29', 'sei': '9.49'}",CHEMBL412059,,CHEMBL412059,6.92,0,http://www.openphacts.org/units/Nanomolar,696366,=,1,1,=,,IC50,nM,,120.0,CHEMBL6069,Mycobacterium tuberculosis,Pantothenate synthetase,1773,,,IC50,nM,UO_0000065,,120.0
2,,Not Determined,2156123,[],CHEMBL935788,Inhibition of Mycobacterium tuberculosis pantothenate synthetase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)C1CCc2onc(C(=O)O)c2C1,,,CHEMBL1142415,J Med Chem,2008,,CHEMBL260594,,CHEMBL260594,,0,,696382,,1,0,,,IC50,,,,CHEMBL6069,Mycobacterium tuberculosis,Pantothenate synthetase,1773,,,IC50,,,,
3,,Not Determined,2156124,[],CHEMBL935788,Inhibition of Mycobacterium tuberculosis pantothenate synthetase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)C1CCc2onc(C(=O)Nc3cnn(C(=O)c4c(Cl)cc(Cl)cc4Cl)c3)c2C1,,,CHEMBL1142415,J Med Chem,2008,,CHEMBL441154,,CHEMBL441154,,0,,696380,,1,0,,,IC50,,,,CHEMBL6069,Mycobacterium tuberculosis,Pantothenate synthetase,1773,,,IC50,,,,
4,,,2156125,[],CHEMBL935787,Inhibition of Mycobacterium tuberculosis pantothenate synthetase at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CC(C)(C)C1CCc2onc(C(=O)Nc3cn[nH]c3)c2C1,,,CHEMBL1142415,J Med Chem,2008,,CHEMBL260609,,CHEMBL260609,,0,http://qudt.org/vocab/unit#Percent,696383,=,1,1,=,,Inhibition,%,,43.0,CHEMBL6069,Mycobacterium tuberculosis,Pantothenate synthetase,1773,,,Inhibition,%,UO_0000187,,43.0
5,,,2156126,[],CHEMBL935787,Inhibition of Mycobacterium tuberculosis pantothenate synthetase at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CC(C)(C)C1CCc2onc(C(=O)O)c2C1,,,CHEMBL1142415,J Med Chem,2008,,CHEMBL260594,,CHEMBL260594,,0,http://qudt.org/vocab/unit#Percent,696382,=,1,1,=,,Inhibition,%,,12.0,CHEMBL6069,Mycobacterium tuberculosis,Pantothenate synthetase,1773,,,Inhibition,%,UO_0000187,,12.0
6,,,2156127,[],CHEMBL935787,Inhibition of Mycobacterium tuberculosis pantothenate synthetase at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,COc1ccc(Cc2noc(NC(=O)c3noc4c3CC(C(C)(C)C)CC4)c2C(N)=O)cc1,,,CHEMBL1142415,J Med Chem,2008,,CHEMBL446201,,CHEMBL446201,,0,http://qudt.org/vocab/unit#Percent,696381,=,1,1,=,,Inhibition,%,,79.0,CHEMBL6069,Mycobacterium tuberculosis,Pantothenate synthetase,1773,,,Inhibition,%,UO_0000187,,79.0
7,,,2156128,[],CHEMBL935787,Inhibition of Mycobacterium tuberculosis pantothenate synthetase at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CC(C)(C)C1CCc2onc(C(=O)Nc3cnn(C(=O)c4c(Cl)cc(Cl)cc4Cl)c3)c2C1,,,CHEMBL1142415,J Med Chem,2008,,CHEMBL441154,,CHEMBL441154,,0,http://qudt.org/vocab/unit#Percent,696380,=,1,1,=,,Inhibition,%,,17.0,CHEMBL6069,Mycobacterium tuberculosis,Pantothenate synthetase,1773,,,Inhibition,%,UO_0000187,,17.0
8,,,2156129,[],CHEMBL935787,Inhibition of Mycobacterium tuberculosis pantothenate synthetase at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CC(C)(C)C1CCc2onc(C(=O)Nc3cnn(Cc4ccc(C(=O)NCCc5ccccc5)cc4)c3)c2C1,,,CHEMBL1142415,J Med Chem,2008,,CHEMBL438202,,CHEMBL438202,,0,http://qudt.org/vocab/unit#Percent,696379,=,1,1,=,,Inhibition,%,,78.0,CHEMBL6069,Mycobacterium tuberculosis,Pantothenate synthetase,1773,,,Inhibition,%,UO_0000187,,78.0
9,,,2156130,[],CHEMBL935787,Inhibition of Mycobacterium tuberculosis pantothenate synthetase at 100 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CC(C)(C)C1CCc2onc(C(=O)Nc3cnn(Cc4ccc(C(=O)NCc5ccccc5)cc4)c3)c2C1,,,CHEMBL1142415,J Med Chem,2008,,CHEMBL261734,,CHEMBL261734,,0,http://qudt.org/vocab/unit#Percent,696378,=,1,1,=,,Inhibition,%,,82.0,CHEMBL6069,Mycobacterium tuberculosis,Pantothenate synthetase,1773,,,Inhibition,%,UO_0000187,,82.0
