,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
0,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24874685,[],CHEMBL5154107,Inhibition of Mycobacterium tuberculosis recombinant type II NADH dehydrogenase ndh expressed in Escherichia coli assessed as rate of NADH oxidation in the presence of an electron acceptor menadione,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)[C@H]1CO[C@]23CCN(Cc4ccccc4)C[C@H]2CCC(=O)N13,,,CHEMBL5150070,J Med Chem,2022,"{'bei': '19.69', 'le': '0.37', 'lle': '3.59', 'sei': '19.73'}",CHEMBL5182198,,CHEMBL5182198,6.47,0,http://www.openphacts.org/units/Nanomolar,3887386,=,1,1,=,,IC50,nM,,340.0,CHEMBL5169228,Mycobacterium tuberculosis,Type II NADH:quinone oxidoreductase Ndh,1773,,,IC50,uM,UO_0000065,,0.34
1,,ND,24874686,[],CHEMBL5154107,Inhibition of Mycobacterium tuberculosis recombinant type II NADH dehydrogenase ndh expressed in Escherichia coli assessed as rate of NADH oxidation in the presence of an electron acceptor menadione,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(CN2CC[C@]34OC[C@H](C(C)C)N3C(=O)CC[C@@H]4C2)cc1,,,CHEMBL5150070,J Med Chem,2022,,CHEMBL5196810,,CHEMBL5196810,,0,,3887392,,1,0,,,IC50,,,,CHEMBL5169228,Mycobacterium tuberculosis,Type II NADH:quinone oxidoreductase Ndh,1773,,,IC50,,,,
2,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24874687,[],CHEMBL5154107,Inhibition of Mycobacterium tuberculosis recombinant type II NADH dehydrogenase ndh expressed in Escherichia coli assessed as rate of NADH oxidation in the presence of an electron acceptor menadione,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(CN2CC[C@]34OC[C@H](C(C)C)N3C(=O)CC[C@@H]4C2)cc1,,,CHEMBL5150070,J Med Chem,2022,"{'bei': '18.69', 'le': '0.35', 'lle': '3.81', 'sei': '15.95'}",CHEMBL5206556,,CHEMBL5206556,6.70,0,http://www.openphacts.org/units/Nanomolar,3887393,=,1,1,=,,IC50,nM,,200.0,CHEMBL5169228,Mycobacterium tuberculosis,Type II NADH:quinone oxidoreductase Ndh,1773,,,IC50,uM,UO_0000065,,0.2
3,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24874688,[],CHEMBL5154107,Inhibition of Mycobacterium tuberculosis recombinant type II NADH dehydrogenase ndh expressed in Escherichia coli assessed as rate of NADH oxidation in the presence of an electron acceptor menadione,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)[C@H]1CO[C@]23CCN(Cc4ccc(Cl)cc4)C[C@H]2CCC(=O)N13,,,CHEMBL5150070,J Med Chem,2022,"{'bei': '20.81', 'le': '0.41', 'lle': '4.01', 'sei': '23.04'}",CHEMBL5171834,,CHEMBL5171834,7.55,0,http://www.openphacts.org/units/Nanomolar,3887394,=,1,1,=,,IC50,nM,,28.0,CHEMBL5169228,Mycobacterium tuberculosis,Type II NADH:quinone oxidoreductase Ndh,1773,,,IC50,uM,UO_0000065,,0.027999999999999997
4,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24874689,[],CHEMBL5154107,Inhibition of Mycobacterium tuberculosis recombinant type II NADH dehydrogenase ndh expressed in Escherichia coli assessed as rate of NADH oxidation in the presence of an electron acceptor menadione,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)[C@H]1CO[C@]23CCN(Cc4ccc(C(F)(F)F)cc4)C[C@H]2CCC(=O)N13,,,CHEMBL5150070,J Med Chem,2022,"{'bei': '19.98', 'le': '0.39', 'lle': '4.02', 'sei': '24.16'}",CHEMBL5201484,,CHEMBL5201484,7.92,0,http://www.openphacts.org/units/Nanomolar,3887395,=,1,1,=,,IC50,nM,,12.0,CHEMBL5169228,Mycobacterium tuberculosis,Type II NADH:quinone oxidoreductase Ndh,1773,,,IC50,uM,UO_0000065,,0.012
5,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24874690,[],CHEMBL5154107,Inhibition of Mycobacterium tuberculosis recombinant type II NADH dehydrogenase ndh expressed in Escherichia coli assessed as rate of NADH oxidation in the presence of an electron acceptor menadione,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)[C@H]1CO[C@]23CCN(Cc4ccc(OC(F)(F)F)cc4)C[C@H]2CCC(=O)N13,,,CHEMBL5150070,J Med Chem,2022,"{'bei': '19.20', 'le': '0.37', 'lle': '4.14', 'sei': '18.85'}",CHEMBL5186518,,CHEMBL5186518,7.92,0,http://www.openphacts.org/units/Nanomolar,3887396,=,1,1,=,,IC50,nM,,12.0,CHEMBL5169228,Mycobacterium tuberculosis,Type II NADH:quinone oxidoreductase Ndh,1773,,,IC50,uM,UO_0000065,,0.012
6,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24874691,[],CHEMBL5154107,Inhibition of Mycobacterium tuberculosis recombinant type II NADH dehydrogenase ndh expressed in Escherichia coli assessed as rate of NADH oxidation in the presence of an electron acceptor menadione,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)[C@H]1CO[C@]23CCN(Cc4ccc(C(F)(F)F)nc4)C[C@H]2CCC(=O)N13,,,CHEMBL5150070,J Med Chem,2022,"{'bei': '18.86', 'le': '0.37', 'lle': '4.19', 'sei': '16.41'}",CHEMBL5202255,,CHEMBL5202255,7.50,0,http://www.openphacts.org/units/Nanomolar,3887397,=,1,1,=,,IC50,nM,,32.0,CHEMBL5169228,Mycobacterium tuberculosis,Type II NADH:quinone oxidoreductase Ndh,1773,,,IC50,uM,UO_0000065,,0.032
7,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24874692,[],CHEMBL5154108,Inhibition of Mycobacterium smegmatis MC2 155 recombinant type II NADH dehydrogenase ndh expressed in Escherichia coli assessed as rate of NADH oxidation in the presence of an electron acceptor menadione,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)[C@H]1CO[C@]23CCN(Cc4ccccc4)C[C@H]2CCC(=O)N13,,,CHEMBL5150070,J Med Chem,2022,"{'bei': '19.27', 'le': '0.36', 'lle': '3.45', 'sei': '19.30'}",CHEMBL5182198,,CHEMBL5182198,6.33,0,http://www.openphacts.org/units/Nanomolar,3887386,=,1,1,=,,IC50,nM,,470.0,CHEMBL5169228,Mycobacterium tuberculosis,Type II NADH:quinone oxidoreductase Ndh,1773,,,IC50,uM,UO_0000065,,0.47
8,,ND,24874693,[],CHEMBL5154108,Inhibition of Mycobacterium smegmatis MC2 155 recombinant type II NADH dehydrogenase ndh expressed in Escherichia coli assessed as rate of NADH oxidation in the presence of an electron acceptor menadione,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(CN2CC[C@]34OC[C@H](C(C)C)N3C(=O)CC[C@@H]4C2)cc1,,,CHEMBL5150070,J Med Chem,2022,,CHEMBL5196810,,CHEMBL5196810,,0,,3887392,,1,0,,,IC50,,,,CHEMBL5169228,Mycobacterium tuberculosis,Type II NADH:quinone oxidoreductase Ndh,1773,,,IC50,,,,
9,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24874694,[],CHEMBL5154108,Inhibition of Mycobacterium smegmatis MC2 155 recombinant type II NADH dehydrogenase ndh expressed in Escherichia coli assessed as rate of NADH oxidation in the presence of an electron acceptor menadione,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(CN2CC[C@]34OC[C@H](C(C)C)N3C(=O)CC[C@@H]4C2)cc1,,,CHEMBL5150070,J Med Chem,2022,"{'bei': '16.88', 'le': '0.32', 'lle': '3.16', 'sei': '14.40'}",CHEMBL5206556,,CHEMBL5206556,6.05,0,http://www.openphacts.org/units/Nanomolar,3887393,=,1,1,=,,IC50,nM,,890.0,CHEMBL5169228,Mycobacterium tuberculosis,Type II NADH:quinone oxidoreductase Ndh,1773,,,IC50,uM,UO_0000065,,0.89
