,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
0,"{'action_type': 'STABILISER', 'description': 'Increases the conformational stability of a protein or complex', 'parent_type': 'OTHER'}",,25082546,[],CHEMBL5256121,Binding affinity to Mycobacterium tuberculosis MST assessed as melting temperature by differential scanning fluorimetry method,B,,,BAO_0000581,BAO_0000357,single protein format,CC(=O)N[C@@H](CS)C(=O)N[C@H]1[C@@H](O[C@@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O,,,CHEMBL5252635,RSC Med Chem,2023,,CHEMBL5268760,,CHEMBL5268760,,0,http://qudt.org/vocab/unit#DegreeCelsius,3932026,=,1,0,=,,Tm,degrees C,,59.0,CHEMBL5291953,Mycobacterium tuberculosis,Conserved protein,83332,,,Tm,degrees C,UO_0000027,,59.0
1,"{'action_type': 'STABILISER', 'description': 'Increases the conformational stability of a protein or complex', 'parent_type': 'OTHER'}",,25082547,[],CHEMBL5256122,Binding affinity to Mycobacterium tuberculosis MST assessed as melting temperature in presence of zinc by differential scanning fluorimetry method (Rvb = 70.6+/-0.2 degreeC),B,,,BAO_0000581,BAO_0000357,single protein format,CC(=O)N[C@@H](CS)C(=O)N[C@H]1[C@@H](O[C@@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O,,,CHEMBL5252635,RSC Med Chem,2023,,CHEMBL5268760,,CHEMBL5268760,,0,http://qudt.org/vocab/unit#DegreeCelsius,3932026,=,1,0,=,,Tm,degrees C,,71.9,CHEMBL5291953,Mycobacterium tuberculosis,Conserved protein,83332,,,Tm,degrees C,UO_0000027,,71.9
2,"{'action_type': 'STABILISER', 'description': 'Increases the conformational stability of a protein or complex', 'parent_type': 'OTHER'}",,25082548,[],CHEMBL5256123,Binding affinity to Mycobacterium tuberculosis MST assessed as melting temperature in presence of cobalt by differential scanning fluorimetry method (Rvb = 64.5+/-0.1 degreeC),B,,,BAO_0000581,BAO_0000357,single protein format,CC(=O)N[C@@H](CS)C(=O)N[C@H]1[C@@H](O[C@@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O,,,CHEMBL5252635,RSC Med Chem,2023,,CHEMBL5268760,,CHEMBL5268760,,0,http://qudt.org/vocab/unit#DegreeCelsius,3932026,=,1,0,=,,Tm,degrees C,,65.1,CHEMBL5291953,Mycobacterium tuberculosis,Conserved protein,83332,,,Tm,degrees C,UO_0000027,,65.1
3,"{'action_type': 'STABILISER', 'description': 'Increases the conformational stability of a protein or complex', 'parent_type': 'OTHER'}",,25082549,[],CHEMBL5256124,Binding affinity to Mycobacterium tuberculosis MST assessed as melting temperature in presence of nickle by differential scanning fluorimetry method (Rvb = 68.5+/-0.2 degreeC),B,,,BAO_0000581,BAO_0000357,single protein format,CC(=O)N[C@@H](CS)C(=O)N[C@H]1[C@@H](O[C@@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O,,,CHEMBL5252635,RSC Med Chem,2023,,CHEMBL5268760,,CHEMBL5268760,,0,http://qudt.org/vocab/unit#DegreeCelsius,3932026,=,1,0,=,,Tm,degrees C,,68.9,CHEMBL5291953,Mycobacterium tuberculosis,Conserved protein,83332,,,Tm,degrees C,UO_0000027,,68.9
4,"{'action_type': 'STABILISER', 'description': 'Increases the conformational stability of a protein or complex', 'parent_type': 'OTHER'}",,25082550,[],CHEMBL5256125,Binding affinity to Mycobacterium tuberculosis MST assessed as melting temperature in presence of ferrous by differential scanning fluorimetry method (Rvb = 61.3+/-0.1 degreeC),B,,,BAO_0000581,BAO_0000357,single protein format,CC(=O)N[C@@H](CS)C(=O)N[C@H]1[C@@H](O[C@@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O,,,CHEMBL5252635,RSC Med Chem,2023,,CHEMBL5268760,,CHEMBL5268760,,0,http://qudt.org/vocab/unit#DegreeCelsius,3932026,=,1,0,=,,Tm,degrees C,,62.2,CHEMBL5291953,Mycobacterium tuberculosis,Conserved protein,83332,,,Tm,degrees C,UO_0000027,,62.2
5,"{'action_type': 'STABILISER', 'description': 'Increases the conformational stability of a protein or complex', 'parent_type': 'OTHER'}",,25082551,[],CHEMBL5256126,Binding affinity to Mycobacterium tuberculosis MST assessed as change in melting temperature in presence of zinc by differential scanning fluorimetry method (Rvb = 11.6 degreeC),B,,,BAO_0000179,BAO_0000357,single protein format,CC(=O)N[C@@H](CS)C(=O)N[C@H]1[C@@H](O[C@@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O,,,CHEMBL5252635,RSC Med Chem,2023,,CHEMBL5268760,,CHEMBL5268760,,0,http://qudt.org/vocab/unit#DegreeCelsius,3932026,=,1,1,=,,Delta Tm,degrees C,,12.9,CHEMBL5291953,Mycobacterium tuberculosis,Conserved protein,83332,,,deltaTm,degrees C,UO_0000027,,12.9
6,"{'action_type': 'STABILISER', 'description': 'Increases the conformational stability of a protein or complex', 'parent_type': 'OTHER'}",,25082552,[],CHEMBL5256127,Binding affinity to Mycobacterium tuberculosis MST assessed as change in melting temperature in presence of cobalt by differential scanning fluorimetry method (Rvb = 5.5 degreeC),B,,,BAO_0000179,BAO_0000357,single protein format,CC(=O)N[C@@H](CS)C(=O)N[C@H]1[C@@H](O[C@@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O,,,CHEMBL5252635,RSC Med Chem,2023,,CHEMBL5268760,,CHEMBL5268760,,0,http://qudt.org/vocab/unit#DegreeCelsius,3932026,=,1,1,=,,Delta Tm,degrees C,,6.1,CHEMBL5291953,Mycobacterium tuberculosis,Conserved protein,83332,,,deltaTm,degrees C,UO_0000027,,6.1
7,"{'action_type': 'STABILISER', 'description': 'Increases the conformational stability of a protein or complex', 'parent_type': 'OTHER'}",,25082553,[],CHEMBL5256128,Binding affinity to Mycobacterium tuberculosis MST assessed as change in melting temperature in presence of nickle by differential scanning fluorimetry method (Rvb = 9.5 degreeC),B,,,BAO_0000179,BAO_0000357,single protein format,CC(=O)N[C@@H](CS)C(=O)N[C@H]1[C@@H](O[C@@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O,,,CHEMBL5252635,RSC Med Chem,2023,,CHEMBL5268760,,CHEMBL5268760,,0,http://qudt.org/vocab/unit#DegreeCelsius,3932026,=,1,1,=,,Delta Tm,degrees C,,9.9,CHEMBL5291953,Mycobacterium tuberculosis,Conserved protein,83332,,,deltaTm,degrees C,UO_0000027,,9.9
8,"{'action_type': 'STABILISER', 'description': 'Increases the conformational stability of a protein or complex', 'parent_type': 'OTHER'}",,25082554,[],CHEMBL5256129,Binding affinity to Mycobacterium tuberculosis MST assessed as change in melting temperature in presence of ferrous by differential scanning fluorimetry method (Rvb = 2.3 degreeC),B,,,BAO_0000179,BAO_0000357,single protein format,CC(=O)N[C@@H](CS)C(=O)N[C@H]1[C@@H](O[C@@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O,,,CHEMBL5252635,RSC Med Chem,2023,,CHEMBL5268760,,CHEMBL5268760,,0,http://qudt.org/vocab/unit#DegreeCelsius,3932026,=,1,1,=,,Delta Tm,degrees C,,3.2,CHEMBL5291953,Mycobacterium tuberculosis,Conserved protein,83332,,,deltaTm,degrees C,UO_0000027,,3.2
9,"{'action_type': 'STABILISER', 'description': 'Increases the conformational stability of a protein or complex', 'parent_type': 'OTHER'}",,25082555,[],CHEMBL5256130,Binding affinity to Mycobacterium tuberculosis MST assessed as Km by differential scanning fluorimetry method,B,,,BAO_0000477,BAO_0000357,single protein format,CC(=O)N[C@@H](CS)C(=O)N[C@H]1[C@@H](O[C@@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O,,,CHEMBL5252635,RSC Med Chem,2023,,CHEMBL5268760,,CHEMBL5268760,,0,http://www.openphacts.org/units/Nanomolar,3932026,=,1,1,=,,Km,nM,,18400.0,CHEMBL5291953,Mycobacterium tuberculosis,Conserved protein,83332,,,Km,uM,UO_0000065,,18.4
