,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
0,,,18921532,[],CHEMBL4323512,Binding affinity to Mycobacterium tuberculosis CYP121 expressed in Escherichia coli HMS174 (DE3) by UV-visible scanning spectrophotometric analysis,B,,,BAO_0000034,BAO_0000019,assay format,O=C1N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H]1Cc1ccc(O)cc1,,,CHEMBL4321824,J Med Chem,2019,"{'bei': '13.86', 'le': '0.26', 'lle': '3.65', 'sei': '4.58'}",CHEMBL189558,,CHEMBL189558,4.52,0,http://www.openphacts.org/units/Nanomolar,3156603,=,1,1,=,,Kd,nM,,30000.0,CHEMBL4523102,Mycobacterium tuberculosis,Cytochrome P450,1773,,,Kd,uM,UO_0000065,,30.0
1,,,18921533,[],CHEMBL4323512,Binding affinity to Mycobacterium tuberculosis CYP121 expressed in Escherichia coli HMS174 (DE3) by UV-visible scanning spectrophotometric analysis,B,,,BAO_0000034,BAO_0000019,assay format,O=C1N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H]1Cc1ccccc1,,,CHEMBL4321824,J Med Chem,2019,"{'bei': '13.19', 'le': '0.24', 'lle': '2.93', 'sei': '5.22'}",CHEMBL191426,,CHEMBL191426,4.09,0,http://www.openphacts.org/units/Nanomolar,3156604,=,1,1,=,,Kd,nM,,80800.0,CHEMBL4523102,Mycobacterium tuberculosis,Cytochrome P450,1773,,,Kd,uM,UO_0000065,,80.8
2,,,18921534,[],CHEMBL4323512,Binding affinity to Mycobacterium tuberculosis CYP121 expressed in Escherichia coli HMS174 (DE3) by UV-visible scanning spectrophotometric analysis,B,,,BAO_0000034,BAO_0000019,assay format,O=C1N[C@@H](Cc2ccccc2)C(=O)N[C@H]1Cc1ccccc1,,,CHEMBL4321824,J Med Chem,2019,"{'bei': '19.09', 'le': '0.35', 'lle': '4.16', 'sei': '9.66'}",CHEMBL126124,,CHEMBL126124,5.62,0,http://www.openphacts.org/units/Nanomolar,3156605,=,1,1,=,,Kd,nM,,2400.0,CHEMBL4523102,Mycobacterium tuberculosis,Cytochrome P450,1773,,,Kd,uM,UO_0000065,,2.4
3,,,18921535,[],CHEMBL4323512,Binding affinity to Mycobacterium tuberculosis CYP121 expressed in Escherichia coli HMS174 (DE3) by UV-visible scanning spectrophotometric analysis,B,,,BAO_0000034,BAO_0000019,assay format,COc1ccc(C[C@@H]2NC(=O)[C@H](Cc3ccc(O)cc3)NC2=O)cc1,,,CHEMBL4321824,J Med Chem,2019,"{'bei': '14.64', 'le': '0.27', 'lle': '3.81', 'sei': '5.68'}",CHEMBL4447064,,CHEMBL4447064,4.98,0,http://www.openphacts.org/units/Nanomolar,3156606,=,1,1,=,,Kd,nM,,10400.0,CHEMBL4523102,Mycobacterium tuberculosis,Cytochrome P450,1773,,,Kd,uM,UO_0000065,,10.4
4,,,18921536,[],CHEMBL4323512,Binding affinity to Mycobacterium tuberculosis CYP121 expressed in Escherichia coli HMS174 (DE3) by UV-visible scanning spectrophotometric analysis,B,,,BAO_0000034,BAO_0000019,assay format,COc1ccc(C[C@@H]2NC(=O)[C@H](Cc3ccc(OC)cc3)NC2=O)cc1,,,CHEMBL4321824,J Med Chem,2019,"{'bei': '12.79', 'le': '0.24', 'lle': '3.06', 'sei': '5.91'}",CHEMBL4556539,,CHEMBL4556539,4.53,0,http://www.openphacts.org/units/Nanomolar,3156607,=,1,1,=,,Kd,nM,,29400.0,CHEMBL4523102,Mycobacterium tuberculosis,Cytochrome P450,1773,,,Kd,uM,UO_0000065,,29.4
5,,,18921537,[],CHEMBL4323512,Binding affinity to Mycobacterium tuberculosis CYP121 expressed in Escherichia coli HMS174 (DE3) by UV-visible scanning spectrophotometric analysis,B,,,BAO_0000034,BAO_0000019,assay format,O=C1N[C@@H](Cc2ccc(F)cc2)C(=O)N[C@H]1Cc1ccc(F)cc1,,,CHEMBL4321824,J Med Chem,2019,"{'bei': '15.74', 'le': '0.30', 'lle': '3.47', 'sei': '8.94'}",CHEMBL4537292,,CHEMBL4537292,5.20,0,http://www.openphacts.org/units/Nanomolar,3156608,=,1,1,=,,Kd,nM,,6300.0,CHEMBL4523102,Mycobacterium tuberculosis,Cytochrome P450,1773,,,Kd,uM,UO_0000065,,6.3
6,,,18921538,[],CHEMBL4323512,Binding affinity to Mycobacterium tuberculosis CYP121 expressed in Escherichia coli HMS174 (DE3) by UV-visible scanning spectrophotometric analysis,B,,,BAO_0000034,BAO_0000019,assay format,O=C1N[C@@H](Cc2ccc(I)cc2)C(=O)N[C@H]1Cc1ccc(I)cc1,,,CHEMBL4321824,J Med Chem,2019,"{'bei': '11.25', 'le': '0.35', 'lle': '3.48', 'sei': '10.55'}",CHEMBL4437128,,CHEMBL4437128,6.14,0,http://www.openphacts.org/units/Nanomolar,3156609,=,1,1,=,,Kd,nM,,720.0,CHEMBL4523102,Mycobacterium tuberculosis,Cytochrome P450,1773,,,Kd,uM,UO_0000065,,0.72
7,,,18921539,[],CHEMBL4323512,Binding affinity to Mycobacterium tuberculosis CYP121 expressed in Escherichia coli HMS174 (DE3) by UV-visible scanning spectrophotometric analysis,B,,,BAO_0000034,BAO_0000019,assay format,O=C1N[C@@H](Cc2ccc(O)c(I)c2)C(=O)N[C@H]1Cc1ccc(O)c(I)c1,,,CHEMBL4321824,J Med Chem,2019,"{'bei': '10.98', 'le': '0.33', 'lle': '4.27', 'sei': '6.43'}",CHEMBL4467901,,CHEMBL4467901,6.35,0,http://www.openphacts.org/units/Nanomolar,3156610,=,1,1,=,,Kd,nM,,450.0,CHEMBL4523102,Mycobacterium tuberculosis,Cytochrome P450,1773,,,Kd,uM,UO_0000065,,0.45
8,,,18921540,[],CHEMBL4323513,Binding affinity to Mycobacterium tuberculosis His6-tagged CYP121 by UV-visible scanning spectrophotometric analysis,B,,,BAO_0000034,BAO_0000357,single protein format,O=C1N[C@@H](Cc2cc(I)c(O)c(I)c2)C(=O)N[C@H]1Cc1ccc(O)cc1,,,CHEMBL4321824,J Med Chem,2019,"{'bei': '8.72', 'le': '0.26', 'lle': '2.96', 'sei': '5.11'}",CHEMBL4592778,,CHEMBL4592778,5.04,0,http://www.openphacts.org/units/Nanomolar,3156611,=,1,1,=,,Kd,nM,,9100.0,CHEMBL4523102,Mycobacterium tuberculosis,Cytochrome P450,1773,,,Kd,uM,UO_0000065,,9.1
9,,,18921541,[],CHEMBL4323513,Binding affinity to Mycobacterium tuberculosis His6-tagged CYP121 by UV-visible scanning spectrophotometric analysis,B,,,BAO_0000034,BAO_0000357,single protein format,O=C1N[C@@H](Cc2ccc(O)c(I)c2)C(=O)N[C@H]1Cc1ccc(O)cc1,,,CHEMBL4321824,J Med Chem,2019,"{'bei': '14.49', 'le': '0.36', 'lle': '5.08', 'sei': '6.64'}",CHEMBL4471315,,CHEMBL4471315,6.55,0,http://www.openphacts.org/units/Nanomolar,3156612,=,1,1,=,,Kd,nM,,280.0,CHEMBL4523102,Mycobacterium tuberculosis,Cytochrome P450,1773,,,Kd,uM,UO_0000065,,0.28
