,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
0,,active,11368334,[],CHEMBL2114860,PubChem BioAssay. Mycobacterium tuberculosis BioA enzyme inhibitor Measured in Biochemical System Using Plate Reader - 2163-02_Inhibitor_Dose_CherryPick_Activity. (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000217,biochemical format,CC1(C(=O)NCc2ccc(F)c(F)c2)Cc2c(-c3cccc(C(N)=O)c3)ccnc2O1,,,CHEMBL1201862,,,,CHEMBL1964300,,CHEMBL1964300,,0,http://www.openphacts.org/units/Nanomolar,1584016,,7,1,,,AC50,nM,,498.0,CHEMBL2146299,Mycobacterium tuberculosis,Adenosylmethionine-8-amino-7-oxononanoate aminotransferase,1773,,,AC50_uM,uM,UO_0000065,,0.498
1,,active,11368335,[],CHEMBL2114860,PubChem BioAssay. Mycobacterium tuberculosis BioA enzyme inhibitor Measured in Biochemical System Using Plate Reader - 2163-02_Inhibitor_Dose_CherryPick_Activity. (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000217,biochemical format,Cc1nc2nc(SCC(=O)NCc3ccco3)nn2c(C)c1Cc1ccccc1,,,CHEMBL1201862,,,,CHEMBL1521333,,CHEMBL1521333,,0,http://www.openphacts.org/units/Nanomolar,1180333,,7,1,,,AC50,nM,,704.0,CHEMBL2146299,Mycobacterium tuberculosis,Adenosylmethionine-8-amino-7-oxononanoate aminotransferase,1773,,,AC50_uM,uM,UO_0000065,,0.704
2,,active,11368336,[],CHEMBL2114860,PubChem BioAssay. Mycobacterium tuberculosis BioA enzyme inhibitor Measured in Biochemical System Using Plate Reader - 2163-02_Inhibitor_Dose_CherryPick_Activity. (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000217,biochemical format,CC(C)n1c(N2CCN(C(=O)c3cccs3)CC2)nc2ccccc21,,,CHEMBL1201862,,,,CHEMBL1299213,,CHEMBL1299213,,0,http://www.openphacts.org/units/Nanomolar,1290380,,7,1,,,AC50,nM,,10580.0,CHEMBL2146299,Mycobacterium tuberculosis,Adenosylmethionine-8-amino-7-oxononanoate aminotransferase,1773,,,AC50_uM,uM,UO_0000065,,10.58
3,,active,11368337,[],CHEMBL2114860,PubChem BioAssay. Mycobacterium tuberculosis BioA enzyme inhibitor Measured in Biochemical System Using Plate Reader - 2163-02_Inhibitor_Dose_CherryPick_Activity. (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000217,biochemical format,CCC(=O)N1CC[C@@H]2[C@@H](CO)N(C)c3ccc(-c4cccc(F)c4)cc3[C@@H]21,,,CHEMBL1201862,,,,CHEMBL2141677,,CHEMBL2141677,,0,http://www.openphacts.org/units/Nanomolar,1714347,,7,1,,,AC50,nM,,184.0,CHEMBL2146299,Mycobacterium tuberculosis,Adenosylmethionine-8-amino-7-oxononanoate aminotransferase,1773,,,AC50_uM,uM,UO_0000065,,0.184
4,,active,11368338,[],CHEMBL2114860,PubChem BioAssay. Mycobacterium tuberculosis BioA enzyme inhibitor Measured in Biochemical System Using Plate Reader - 2163-02_Inhibitor_Dose_CherryPick_Activity. (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000217,biochemical format,O=C(Nc1ccc2c(c1)[C@H]1C[C@@H](CC(=O)N3CCc4ccccc4C3)O[C@@H](CO)[C@H]1O2)c1cccnc1,,,CHEMBL1201862,,,,CHEMBL2138030,,CHEMBL2138030,,0,http://www.openphacts.org/units/Nanomolar,1714224,,7,1,,,AC50,nM,,10470.0,CHEMBL2146299,Mycobacterium tuberculosis,Adenosylmethionine-8-amino-7-oxononanoate aminotransferase,1773,,,AC50_uM,uM,UO_0000065,,10.47
5,,active,11368339,[],CHEMBL2114860,PubChem BioAssay. Mycobacterium tuberculosis BioA enzyme inhibitor Measured in Biochemical System Using Plate Reader - 2163-02_Inhibitor_Dose_CherryPick_Activity. (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000217,biochemical format,COCCNC(=O)C[C@@H]1CC[C@@H]2[C@@H](COc3ccc(NC(=O)Nc4cccc(F)c4)cc3C(=O)N2C)O1,,,CHEMBL1201862,,,,CHEMBL2130565,,CHEMBL2130565,,0,http://www.openphacts.org/units/Nanomolar,1714279,,7,1,,,AC50,nM,,10760.0,CHEMBL2146299,Mycobacterium tuberculosis,Adenosylmethionine-8-amino-7-oxononanoate aminotransferase,1773,,,AC50_uM,uM,UO_0000065,,10.76
6,,active,11368340,[],CHEMBL2114860,PubChem BioAssay. Mycobacterium tuberculosis BioA enzyme inhibitor Measured in Biochemical System Using Plate Reader - 2163-02_Inhibitor_Dose_CherryPick_Activity. (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000217,biochemical format,CCOC(=O)c1c(C)[n+](-c2ccc(C)cc2)c(CC)c2cc(OC)c(OC)cc12.[Cl-],,,CHEMBL1201862,,,,CHEMBL1581729,,CHEMBL585267,,0,http://www.openphacts.org/units/Nanomolar,1210696,,7,1,,,AC50,nM,,4210.0,CHEMBL2146299,Mycobacterium tuberculosis,Adenosylmethionine-8-amino-7-oxononanoate aminotransferase,1773,,,AC50_uM,uM,UO_0000065,,4.21
7,,active,11368341,[],CHEMBL2114860,PubChem BioAssay. Mycobacterium tuberculosis BioA enzyme inhibitor Measured in Biochemical System Using Plate Reader - 2163-02_Inhibitor_Dose_CherryPick_Activity. (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000217,biochemical format,COc1cc(-c2nnc(S)n2Cc2ccccc2)cc(OC)c1OC,,,CHEMBL1201862,,,,CHEMBL1326515,,CHEMBL1326515,,0,http://www.openphacts.org/units/Nanomolar,1217458,,7,1,,,AC50,nM,,2510.0,CHEMBL2146299,Mycobacterium tuberculosis,Adenosylmethionine-8-amino-7-oxononanoate aminotransferase,1773,,,AC50_uM,uM,UO_0000065,,2.51
8,,active,11368342,[],CHEMBL2114860,PubChem BioAssay. Mycobacterium tuberculosis BioA enzyme inhibitor Measured in Biochemical System Using Plate Reader - 2163-02_Inhibitor_Dose_CherryPick_Activity. (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000217,biochemical format,COc1cc(OC)c(C(=O)Nc2cccnc2)cc1OC,,,CHEMBL1201862,,,,CHEMBL1601424,,CHEMBL1601424,,0,http://www.openphacts.org/units/Nanomolar,1204267,,7,1,,,AC50,nM,,1810.0,CHEMBL2146299,Mycobacterium tuberculosis,Adenosylmethionine-8-amino-7-oxononanoate aminotransferase,1773,,,AC50_uM,uM,UO_0000065,,1.81
9,,active,11368343,[],CHEMBL2114860,PubChem BioAssay. Mycobacterium tuberculosis BioA enzyme inhibitor Measured in Biochemical System Using Plate Reader - 2163-02_Inhibitor_Dose_CherryPick_Activity. (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000217,biochemical format,CCC(Sc1nc2ccsc2c(=O)n1Cc1ccc(C(=O)O)cc1)C(=O)Nc1cccc(OC)c1,,,CHEMBL1201862,,,,CHEMBL1863749,,CHEMBL1863749,,0,http://www.openphacts.org/units/Nanomolar,1485936,,7,1,,,AC50,nM,,4080.0,CHEMBL2146299,Mycobacterium tuberculosis,Adenosylmethionine-8-amino-7-oxononanoate aminotransferase,1773,,,AC50_uM,uM,UO_0000065,,4.08
10,,active,11368344,[],CHEMBL2114860,PubChem BioAssay. Mycobacterium tuberculosis BioA enzyme inhibitor Measured in Biochemical System Using Plate Reader - 2163-02_Inhibitor_Dose_CherryPick_Activity. (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000217,biochemical format,COc1ccc(C(=O)C2CCCN(C(=O)c3ccc(C(C)=O)s3)C2)c(C)c1,,,CHEMBL1201862,,,,CHEMBL1698150,,CHEMBL1698150,,0,http://www.openphacts.org/units/Nanomolar,1367440,,7,1,,,AC50,nM,,1700.0,CHEMBL2146299,Mycobacterium tuberculosis,Adenosylmethionine-8-amino-7-oxononanoate aminotransferase,1773,,,AC50_uM,uM,UO_0000065,,1.7
