,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
0,,,2622885,[],CHEMBL938995,Inhibition of Mycobacterium tuberculosis recombinant carbonic anhydrase Rv3273 by by stopped flow CO2 hydration assay,B,,,BAO_0000192,BAO_0000357,single protein format,Nc1nccc(Nc2ccc(S(N)(=O)=O)cc2)n1,,,CHEMBL1136931,J Med Chem,2009,"{'bei': '28.20', 'le': '0.57', 'lle': '7.03', 'sei': '6.03'}",CHEMBL6633,,CHEMBL6633,7.48,0,http://www.openphacts.org/units/Nanomolar,756464,=,1,1,=,,Ki,nM,,33.0,CHEMBL5767,Mycobacterium tuberculosis,PROBABLE TRANSMEMBRANE CARBONIC ANHYDRASE (CARBONATE DEHYDRATASE) (CARBONIC DEHYDRATASE),1773,,,Ki,nM,UO_0000065,,33.0
1,,,2622889,[],CHEMBL938995,Inhibition of Mycobacterium tuberculosis recombinant carbonic anhydrase Rv3273 by by stopped flow CO2 hydration assay,B,,,BAO_0000192,BAO_0000357,single protein format,CC(=O)Nc1nnc(S(N)(=O)=O)s1,,,CHEMBL1136931,J Med Chem,2009,"{'bei': '35.64', 'le': '0.83', 'lle': '8.78', 'sei': '6.89'}",CHEMBL20,ACETAZOLAMIDE,CHEMBL20,7.92,0,http://www.openphacts.org/units/Nanomolar,756463,=,1,1,=,,Ki,nM,,12.0,CHEMBL5767,Mycobacterium tuberculosis,PROBABLE TRANSMEMBRANE CARBONIC ANHYDRASE (CARBONATE DEHYDRATASE) (CARBONIC DEHYDRATASE),1773,,,Ki,nM,UO_0000065,,12.0
2,,,2622893,[],CHEMBL938995,Inhibition of Mycobacterium tuberculosis recombinant carbonic anhydrase Rv3273 by by stopped flow CO2 hydration assay,B,,,BAO_0000192,BAO_0000357,single protein format,NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,,,CHEMBL1136931,J Med Chem,2009,"{'bei': '20.28', 'le': '0.45', 'lle': '5.55', 'sei': '6.41'}",CHEMBL77517,INDISULAM,CHEMBL77517,7.82,0,http://www.openphacts.org/units/Nanomolar,756462,=,1,1,=,,Ki,nM,,15.0,CHEMBL5767,Mycobacterium tuberculosis,PROBABLE TRANSMEMBRANE CARBONIC ANHYDRASE (CARBONATE DEHYDRATASE) (CARBONIC DEHYDRATASE),1773,,,Ki,nM,UO_0000065,,15.0
3,,,2622897,[],CHEMBL938995,Inhibition of Mycobacterium tuberculosis recombinant carbonic anhydrase Rv3273 by by stopped flow CO2 hydration assay,B,,,BAO_0000192,BAO_0000357,single protein format,Nc1ccc(S(N)(=O)=O)cc1Br,,,CHEMBL1136931,J Med Chem,2009,"{'bei': '29.46', 'le': '0.84', 'lle': '6.72', 'sei': '8.58'}",CHEMBL6724,,CHEMBL6724,7.40,0,http://www.openphacts.org/units/Nanomolar,756461,=,1,1,=,,Ki,nM,,40.0,CHEMBL5767,Mycobacterium tuberculosis,PROBABLE TRANSMEMBRANE CARBONIC ANHYDRASE (CARBONATE DEHYDRATASE) (CARBONIC DEHYDRATASE),1773,,,Ki,nM,UO_0000065,,40.0
4,,,2622901,[],CHEMBL938995,Inhibition of Mycobacterium tuberculosis recombinant carbonic anhydrase Rv3273 by by stopped flow CO2 hydration assay,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1cc(C)[n+](NC(=O)c2[nH]c3ccc(S(N)(=O)=O)cc3c2-c2c(F)c(F)c(F)c(F)c2F)c(C)c1.[O-][Cl+3]([O-])([O-])[O-],,,CHEMBL1136931,J Med Chem,2009,"{'bei': '17.19', 'le': '0.34', 'lle': '5.26', 'sei': '8.29'}",CHEMBL501294,,CHEMBL1187383,9.03,0,http://www.openphacts.org/units/Nanomolar,756460,=,1,1,=,,Ki,nM,,0.93,CHEMBL5767,Mycobacterium tuberculosis,PROBABLE TRANSMEMBRANE CARBONIC ANHYDRASE (CARBONATE DEHYDRATASE) (CARBONIC DEHYDRATASE),1773,,,Ki,nM,UO_0000065,,0.93
5,,,2622905,[],CHEMBL938995,Inhibition of Mycobacterium tuberculosis recombinant carbonic anhydrase Rv3273 by by stopped flow CO2 hydration assay,B,,,BAO_0000192,BAO_0000357,single protein format,COc1cccc(-c2c(C(=O)N[n+]3c(C)cc(C)cc3C)[nH]c3ccc(S(N)(=O)=O)cc23)c1.[O-][Cl+3]([O-])([O-])[O-],,,CHEMBL1136931,J Med Chem,2009,"{'bei': '11.91', 'le': '0.23', 'lle': '2.46', 'sei': '4.69'}",CHEMBL521690,,CHEMBL1187797,5.55,0,http://www.openphacts.org/units/Nanomolar,756459,=,1,1,=,,Ki,nM,,2840.0,CHEMBL5767,Mycobacterium tuberculosis,PROBABLE TRANSMEMBRANE CARBONIC ANHYDRASE (CARBONATE DEHYDRATASE) (CARBONIC DEHYDRATASE),1773,,,Ki,nM,UO_0000065,,2840.0
6,,,2622909,[],CHEMBL938995,Inhibition of Mycobacterium tuberculosis recombinant carbonic anhydrase Rv3273 by by stopped flow CO2 hydration assay,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1ccc(-c2c(C(=O)N[n+]3c(C)cc(C)cc3C)[nH]c3ccc(S(N)(=O)=O)cc23)cc1.[O-][Cl+3]([O-])([O-])[O-],,,CHEMBL1136931,J Med Chem,2009,"{'bei': '15.94', 'le': '0.31', 'lle': '3.78', 'sei': '6.58'}",CHEMBL468946,,CHEMBL1186541,7.17,0,http://www.openphacts.org/units/Nanomolar,757781,=,1,1,=,,Ki,nM,,68.0,CHEMBL5767,Mycobacterium tuberculosis,PROBABLE TRANSMEMBRANE CARBONIC ANHYDRASE (CARBONATE DEHYDRATASE) (CARBONIC DEHYDRATASE),1773,,,Ki,nM,UO_0000065,,68.0
7,,,2622913,[],CHEMBL938995,Inhibition of Mycobacterium tuberculosis recombinant carbonic anhydrase Rv3273 by by stopped flow CO2 hydration assay,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1cccc(-c2c(C(=O)N[n+]3c(C)cc(C)cc3C)[nH]c3ccc(S(N)(=O)=O)cc23)c1.[O-][Cl+3]([O-])([O-])[O-],,,CHEMBL1136931,J Med Chem,2009,"{'bei': '15.53', 'le': '0.30', 'lle': '3.59', 'sei': '6.41'}",CHEMBL468945,,CHEMBL1186540,6.98,0,http://www.openphacts.org/units/Nanomolar,757780,=,1,1,=,,Ki,nM,,104.0,CHEMBL5767,Mycobacterium tuberculosis,PROBABLE TRANSMEMBRANE CARBONIC ANHYDRASE (CARBONATE DEHYDRATASE) (CARBONIC DEHYDRATASE),1773,,,Ki,nM,UO_0000065,,104.0
8,,,2622917,[],CHEMBL938995,Inhibition of Mycobacterium tuberculosis recombinant carbonic anhydrase Rv3273 by by stopped flow CO2 hydration assay,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1cc(C)[n+](NC(=O)c2[nH]c3ccc(S(N)(=O)=O)cc3c2-c2ccccc2C)c(C)c1.[O-][Cl+3]([O-])([O-])[O-],,,CHEMBL1136931,J Med Chem,2009,"{'bei': '15.51', 'le': '0.30', 'lle': '3.58', 'sei': '6.40'}",CHEMBL466234,,CHEMBL1186483,6.97,0,http://www.openphacts.org/units/Nanomolar,757779,=,1,1,=,,Ki,nM,,106.0,CHEMBL5767,Mycobacterium tuberculosis,PROBABLE TRANSMEMBRANE CARBONIC ANHYDRASE (CARBONATE DEHYDRATASE) (CARBONIC DEHYDRATASE),1773,,,Ki,nM,UO_0000065,,106.0
9,,,2622921,[],CHEMBL938995,Inhibition of Mycobacterium tuberculosis recombinant carbonic anhydrase Rv3273 by by stopped flow CO2 hydration assay,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1cc(C)[n+](NC(=O)c2[nH]c3ccc(S(N)(=O)=O)cc3c2-c2ccc(Br)cc2)c(C)c1.[O-][Cl+3]([O-])([O-])[O-],,,CHEMBL1136931,J Med Chem,2009,"{'bei': '13.74', 'le': '0.30', 'lle': '3.23', 'sei': '6.49'}",CHEMBL511239,,CHEMBL1187599,7.07,0,http://www.openphacts.org/units/Nanomolar,757778,=,1,1,=,,Ki,nM,,85.0,CHEMBL5767,Mycobacterium tuberculosis,PROBABLE TRANSMEMBRANE CARBONIC ANHYDRASE (CARBONATE DEHYDRATASE) (CARBONIC DEHYDRATASE),1773,,,Ki,nM,UO_0000065,,85.0
