,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
0,,,3518743,[],CHEMBL1274288,Inhibition of Mycobacterium tuberculosis MenB expressed in Escherichia coli BL21 (DE3) at 125 ug/ml by double-reciprocal plot analysis,B,,,BAO_0000201,BAO_0000019,assay format,CC(C)(C)/C(O)=C/c1nc2ccccc2oc1=O,,,CHEMBL1268824,Bioorg Med Chem Lett,2010,,CHEMBL1432101,,CHEMBL1432101,,0,http://qudt.org/vocab/unit#Percent,964589,=,1,1,=,,Inhibition,%,,68.4,CHEMBL1275214,Mycobacterium tuberculosis,"1,4-Dihydroxy-2-naphthoyl-CoA synthase",1773,,,INH,%,UO_0000187,,68.4
1,,,3518744,[],CHEMBL1274288,Inhibition of Mycobacterium tuberculosis MenB expressed in Escherichia coli BL21 (DE3) at 125 ug/ml by double-reciprocal plot analysis,B,,,BAO_0000201,BAO_0000019,assay format,CC(C)CC(=O)/C=C1\Nc2cc(Cl)ccc2OC1=O,,,CHEMBL1268824,Bioorg Med Chem Lett,2010,,CHEMBL1269255,,CHEMBL1269255,,0,http://qudt.org/vocab/unit#Percent,964590,=,1,1,=,,Inhibition,%,,98.0,CHEMBL1275214,Mycobacterium tuberculosis,"1,4-Dihydroxy-2-naphthoyl-CoA synthase",1773,,,INH,%,UO_0000187,,98.0
2,,,3518745,[],CHEMBL1274288,Inhibition of Mycobacterium tuberculosis MenB expressed in Escherichia coli BL21 (DE3) at 125 ug/ml by double-reciprocal plot analysis,B,,,BAO_0000201,BAO_0000019,assay format,CCS(=O)(=O)c1ccc2c(c1)N/C(=C\C(=O)C(C)(C)C)C(=O)O2,,,CHEMBL1268824,Bioorg Med Chem Lett,2010,,CHEMBL1270876,,CHEMBL1270876,,0,http://qudt.org/vocab/unit#Percent,966578,=,1,1,=,,Inhibition,%,,60.3,CHEMBL1275214,Mycobacterium tuberculosis,"1,4-Dihydroxy-2-naphthoyl-CoA synthase",1773,,,INH,%,UO_0000187,,60.3
3,,,3518746,[],CHEMBL1274288,Inhibition of Mycobacterium tuberculosis MenB expressed in Escherichia coli BL21 (DE3) at 125 ug/ml by double-reciprocal plot analysis,B,,,BAO_0000201,BAO_0000019,assay format,Cc1ccc2c(c1)N/C(=C\C(=O)CC(C)C)C(=O)O2,,,CHEMBL1268824,Bioorg Med Chem Lett,2010,,CHEMBL1269379,,CHEMBL1269379,,0,http://qudt.org/vocab/unit#Percent,964725,=,1,1,=,,Inhibition,%,,77.3,CHEMBL1275214,Mycobacterium tuberculosis,"1,4-Dihydroxy-2-naphthoyl-CoA synthase",1773,,,INH,%,UO_0000187,,77.3
4,,,3518751,[],CHEMBL1274290,Inhibition of Mycobacterium tuberculosis MenB expressed in Escherichia coli BL21 (DE3) by double-reciprocal plot analysis,B,,,BAO_0000190,BAO_0000019,assay format,COC(=O)/C=C1\Nc2ccccc2OC1=O,,,CHEMBL1268824,Bioorg Med Chem Lett,2010,"{'bei': '22.81', 'le': '0.43', 'lle': '3.93', 'sei': '7.74'}",CHEMBL1269380,,CHEMBL1269380,5.00,0,http://www.openphacts.org/units/Nanomolar,964726,=,1,1,=,,IC50,nM,,10000.0,CHEMBL1275214,Mycobacterium tuberculosis,"1,4-Dihydroxy-2-naphthoyl-CoA synthase",1773,,,IC50,uM,UO_0000065,,10.0
5,,,3518752,[],CHEMBL1274290,Inhibition of Mycobacterium tuberculosis MenB expressed in Escherichia coli BL21 (DE3) by double-reciprocal plot analysis,B,,,BAO_0000190,BAO_0000019,assay format,COC(=O)/C=C1\Nc2c(C)cccc2OC1=O,,,CHEMBL1268824,Bioorg Med Chem Lett,2010,"{'bei': '19.80', 'le': '0.37', 'lle': '3.24', 'sei': '7.15'}",CHEMBL1269381,,CHEMBL1269381,4.62,0,http://www.openphacts.org/units/Nanomolar,964727,=,1,1,=,,IC50,nM,,24100.0,CHEMBL1275214,Mycobacterium tuberculosis,"1,4-Dihydroxy-2-naphthoyl-CoA synthase",1773,,,IC50,uM,UO_0000065,,24.1
6,,,3518753,[],CHEMBL1274290,Inhibition of Mycobacterium tuberculosis MenB expressed in Escherichia coli BL21 (DE3) by double-reciprocal plot analysis,B,,,BAO_0000190,BAO_0000019,assay format,COC(=O)/C=C1\Nc2cc(C)ccc2OC1=O,,,CHEMBL1268824,Bioorg Med Chem Lett,2010,"{'bei': '19.88', 'le': '0.37', 'lle': '3.26', 'sei': '7.17'}",CHEMBL1269382,,CHEMBL1269382,4.64,0,http://www.openphacts.org/units/Nanomolar,964728,=,1,1,=,,IC50,nM,,23100.0,CHEMBL1275214,Mycobacterium tuberculosis,"1,4-Dihydroxy-2-naphthoyl-CoA synthase",1773,,,IC50,uM,UO_0000065,,23.1
7,,,3518754,[],CHEMBL1274290,Inhibition of Mycobacterium tuberculosis MenB expressed in Escherichia coli BL21 (DE3) by double-reciprocal plot analysis,B,,,BAO_0000190,BAO_0000019,assay format,COC(=O)/C=C1\Nc2cc(F)ccc2OC1=O,,,CHEMBL1268824,Bioorg Med Chem Lett,2010,"{'bei': '19.26', 'le': '0.37', 'lle': '3.36', 'sei': '7.07'}",CHEMBL1269407,,CHEMBL1269407,4.57,0,http://www.openphacts.org/units/Nanomolar,964763,=,1,1,=,,IC50,nM,,27000.0,CHEMBL1275214,Mycobacterium tuberculosis,"1,4-Dihydroxy-2-naphthoyl-CoA synthase",1773,,,IC50,uM,UO_0000065,,27.0
8,,,3518755,[],CHEMBL1274290,Inhibition of Mycobacterium tuberculosis MenB expressed in Escherichia coli BL21 (DE3) by double-reciprocal plot analysis,B,,,BAO_0000190,BAO_0000019,assay format,COC(=O)/C=C1\Nc2cc(Cl)ccc2OC1=O,,,CHEMBL1268824,Bioorg Med Chem Lett,2010,"{'bei': '17.09', 'le': '0.35', 'lle': '2.60', 'sei': '6.71'}",CHEMBL1269408,,CHEMBL1269408,4.33,0,http://www.openphacts.org/units/Nanomolar,964764,=,1,1,=,,IC50,nM,,46300.0,CHEMBL1275214,Mycobacterium tuberculosis,"1,4-Dihydroxy-2-naphthoyl-CoA synthase",1773,,,IC50,uM,UO_0000065,,46.3
9,,,3518756,[],CHEMBL1274290,Inhibition of Mycobacterium tuberculosis MenB expressed in Escherichia coli BL21 (DE3) by double-reciprocal plot analysis,B,,,BAO_0000190,BAO_0000019,assay format,COC(=O)/C=C1\Nc2cc([N+](=O)[O-])ccc2OC1=O,,,CHEMBL1268824,Bioorg Med Chem Lett,2010,"{'bei': '17.22', 'le': '0.33', 'lle': '3.57', 'sei': '4.22'}",CHEMBL1269409,,CHEMBL1269409,4.55,0,http://www.openphacts.org/units/Nanomolar,964765,=,1,1,=,,IC50,nM,,28200.0,CHEMBL1275214,Mycobacterium tuberculosis,"1,4-Dihydroxy-2-naphthoyl-CoA synthase",1773,,,IC50,uM,UO_0000065,,28.2
