,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
0,,,2515781,[],CHEMBL978963,Binding affinity to Mycobacterium tuberculosis His4-tagged recombinant CYP51 substrate binding site expressed in Escherichia coli HMS174(DE3) by UV-visible spectral titration method,B,,,BAO_0000034,BAO_0000019,assay format,c1ccc(-c2c[nH]cn2)cc1,,,CHEMBL1138537,Antimicrob Agents Chemother,2007,"{'bei': '40.82', 'le': '0.73', 'lle': '3.81', 'sei': '20.52'}",CHEMBL14145,,CHEMBL14145,5.89,0,http://www.openphacts.org/units/Nanomolar,734828,=,1,1,=,,Kd,nM,,1300.0,CHEMBL5090,Mycobacterium tuberculosis,Lanosterol 14-alpha demethylase,1773,,,Kd,uM,UO_0000065,,1.3
1,,,2515782,[],CHEMBL978963,Binding affinity to Mycobacterium tuberculosis His4-tagged recombinant CYP51 substrate binding site expressed in Escherichia coli HMS174(DE3) by UV-visible spectral titration method,B,,,BAO_0000034,BAO_0000019,assay format,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,,,CHEMBL1138537,Antimicrob Agents Chemother,2007,"{'bei': '13.87', 'le': '0.26', 'lle': '1.42', 'sei': '6.59'}",CHEMBL193482,ESTRIOL,CHEMBL193482,4.00,0,http://www.openphacts.org/units/Nanomolar,734827,=,1,1,=,,Kd,nM,,100000.0,CHEMBL5090,Mycobacterium tuberculosis,Lanosterol 14-alpha demethylase,1773,,,Kd,uM,UO_0000065,,100.0
2,,,2515783,[],CHEMBL978963,Binding affinity to Mycobacterium tuberculosis His4-tagged recombinant CYP51 substrate binding site expressed in Escherichia coli HMS174(DE3) by UV-visible spectral titration method,B,,,BAO_0000034,BAO_0000019,assay format,O=C(c1ccc(O)cc1)c1ccc(O)cc1,,,CHEMBL1138537,Antimicrob Agents Chemother,2007,"{'bei': '21.25', 'le': '0.39', 'lle': '2.22', 'sei': '7.91'}",CHEMBL194859,,CHEMBL194859,4.55,0,http://www.openphacts.org/units/Nanomolar,734633,=,1,1,=,,Kd,nM,,28000.0,CHEMBL5090,Mycobacterium tuberculosis,Lanosterol 14-alpha demethylase,1773,,,Kd,uM,UO_0000065,,28.0
3,,,2515784,[],CHEMBL978964,Binding affinity to Mycobacterium tuberculosis His4-tagged recombinant CYP51 inhibitor binding site expressed in Escherichia coli HMS174(DE3) by UV-visible spectral titration method,B,,,BAO_0000034,BAO_0000019,assay format,CCC(C(=O)Nc1ccncc1)c1ccccc1,,,CHEMBL1138537,Antimicrob Agents Chemother,2007,"{'bei': '22.06', 'le': '0.40', 'lle': '2.09', 'sei': '12.62'}",CHEMBL507264,,CHEMBL507264,5.30,0,http://www.openphacts.org/units/Nanomolar,734634,=,1,1,=,,Kd,nM,,5000.0,CHEMBL5090,Mycobacterium tuberculosis,Lanosterol 14-alpha demethylase,1773,,,Kd,uM,UO_0000065,,5.0
4,,,2515785,[],CHEMBL978964,Binding affinity to Mycobacterium tuberculosis His4-tagged recombinant CYP51 inhibitor binding site expressed in Escherichia coli HMS174(DE3) by UV-visible spectral titration method,B,,,BAO_0000034,BAO_0000019,assay format,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,,,CHEMBL1138537,Antimicrob Agents Chemother,2007,"{'bei': '14.77', 'le': '0.28', 'lle': '3.78', 'sei': '5.54'}",CHEMBL106,FLUCONAZOLE,CHEMBL106,4.52,0,http://www.openphacts.org/units/Nanomolar,734741,=,1,1,=,,Kd,nM,,30000.0,CHEMBL5090,Mycobacterium tuberculosis,Lanosterol 14-alpha demethylase,1773,,,Kd,uM,UO_0000065,,30.0
5,,,2515786,[],CHEMBL978964,Binding affinity to Mycobacterium tuberculosis His4-tagged recombinant CYP51 inhibitor binding site expressed in Escherichia coli HMS174(DE3) by UV-visible spectral titration method,B,,,BAO_0000034,BAO_0000019,assay format,O=C(Nc1ccncc1)C(NS(=O)(=O)c1cccc2nsnc12)c1ccccc1,,,CHEMBL1138537,Antimicrob Agents Chemother,2007,"{'bei': '12.46', 'le': '0.25', 'lle': '2.56', 'sei': '4.65'}",CHEMBL489925,,CHEMBL489925,5.30,0,http://www.openphacts.org/units/Nanomolar,734740,=,1,1,=,,Kd,nM,,5000.0,CHEMBL5090,Mycobacterium tuberculosis,Lanosterol 14-alpha demethylase,1773,,,Kd,uM,UO_0000065,,5.0
6,,,2515791,[],CHEMBL979821,Binding affinity to Mycobacterium tuberculosis His4-tagged recombinant CYP51 F78L mutant expressed in Escherichia coli HMS174(DE3) by UV-visible spectral titration method,B,P9WPP9,F78L,BAO_0000034,BAO_0000019,assay format,CCC(C(=O)Nc1ccncc1)c1ccccc1,,,CHEMBL1138537,Antimicrob Agents Chemother,2007,"{'bei': '19.60', 'le': '0.36', 'lle': '1.50', 'sei': '11.22'}",CHEMBL507264,,CHEMBL507264,4.71,0,http://www.openphacts.org/units/Nanomolar,734634,=,1,1,=,,Kd,nM,,19500.0,CHEMBL5090,Mycobacterium tuberculosis,Lanosterol 14-alpha demethylase,1773,,,Kd,uM,UO_0000065,,19.5
7,,,2515792,[],CHEMBL978963,Binding affinity to Mycobacterium tuberculosis His4-tagged recombinant CYP51 substrate binding site expressed in Escherichia coli HMS174(DE3) by UV-visible spectral titration method,B,,,BAO_0000034,BAO_0000019,assay format,C[C@]12CC(=O)[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,,,CHEMBL1138537,Antimicrob Agents Chemother,2007,"{'bei': '16.18', 'le': '0.30', 'lle': '1.60', 'sei': '8.46'}",CHEMBL489926,,CHEMBL489926,4.60,0,http://www.openphacts.org/units/Nanomolar,734742,=,1,1,=,,Kd,nM,,25000.0,CHEMBL5090,Mycobacterium tuberculosis,Lanosterol 14-alpha demethylase,1773,,,Kd,uM,UO_0000065,,25.0
8,,,2515793,[],CHEMBL978963,Binding affinity to Mycobacterium tuberculosis His4-tagged recombinant CYP51 substrate binding site expressed in Escherichia coli HMS174(DE3) by UV-visible spectral titration method,B,,,BAO_0000034,BAO_0000019,assay format,O=C1c2cc(O)ccc2-c2ccc(O)cc21,,,CHEMBL1138537,Antimicrob Agents Chemother,2007,"{'bei': '21.69', 'le': '0.39', 'lle': '2.29', 'sei': '8.00'}",CHEMBL491290,,CHEMBL491290,4.60,0,http://www.openphacts.org/units/Nanomolar,734826,=,1,1,=,,Kd,nM,,25000.0,CHEMBL5090,Mycobacterium tuberculosis,Lanosterol 14-alpha demethylase,1773,,,Kd,uM,UO_0000065,,25.0
9,,,2515794,[],CHEMBL978964,Binding affinity to Mycobacterium tuberculosis His4-tagged recombinant CYP51 inhibitor binding site expressed in Escherichia coli HMS174(DE3) by UV-visible spectral titration method,B,,,BAO_0000034,BAO_0000019,assay format,O=C(Nc1ccncc1)C1(c2ccccc2)CCOCC1,,,CHEMBL1138537,Antimicrob Agents Chemother,2007,"{'bei': '18.78', 'le': '0.34', 'lle': '2.53', 'sei': '10.35'}",CHEMBL490941,,CHEMBL490941,5.30,0,http://www.openphacts.org/units/Nanomolar,734743,=,1,1,=,,Kd,nM,,5000.0,CHEMBL5090,Mycobacterium tuberculosis,Lanosterol 14-alpha demethylase,1773,,,Kd,uM,UO_0000065,,5.0
10,,,2515795,[],CHEMBL978964,Binding affinity to Mycobacterium tuberculosis His4-tagged recombinant CYP51 inhibitor binding site expressed in Escherichia coli HMS174(DE3) by UV-visible spectral titration method,B,,,BAO_0000034,BAO_0000019,assay format,CCC1(C)CC(CCN)(c2ccc(OC)cc2)CCO1,,,CHEMBL1138537,Antimicrob Agents Chemother,2007,"{'bei': '19.11', 'le': '0.36', 'lle': '2.04', 'sei': '11.92'}",CHEMBL521787,,CHEMBL521787,5.30,0,http://www.openphacts.org/units/Nanomolar,734825,=,1,1,=,,Kd,nM,,5000.0,CHEMBL5090,Mycobacterium tuberculosis,Lanosterol 14-alpha demethylase,1773,,,Kd,uM,UO_0000065,,5.0
11,,,2515796,[],CHEMBL978964,Binding affinity to Mycobacterium tuberculosis His4-tagged recombinant CYP51 inhibitor binding site expressed in Escherichia coli HMS174(DE3) by UV-visible spectral titration method,B,,,BAO_0000034,BAO_0000019,assay format,COc1ccccc1C(CCN)c1ccco1,,,CHEMBL1138537,Antimicrob Agents Chemother,2007,"{'bei': '22.92', 'le': '0.43', 'lle': '2.53', 'sei': '10.95'}",CHEMBL491289,,CHEMBL491289,5.30,0,http://www.openphacts.org/units/Nanomolar,734824,=,1,1,=,,Kd,nM,,5000.0,CHEMBL5090,Mycobacterium tuberculosis,Lanosterol 14-alpha demethylase,1773,,,Kd,uM,UO_0000065,,5.0
12,,,2515797,[],CHEMBL978964,Binding affinity to Mycobacterium tuberculosis His4-tagged recombinant CYP51 inhibitor binding site expressed in Escherichia coli HMS174(DE3) by UV-visible spectral titration method,B,,,BAO_0000034,BAO_0000019,assay format,NCC(=O)N1c2ccccc2Sc2ccccc21,,,CHEMBL1138537,Antimicrob Agents Chemother,2007,"{'bei': '20.68', 'le': '0.40', 'lle': '2.53', 'sei': '11.44'}",CHEMBL455684,,CHEMBL455684,5.30,0,http://www.openphacts.org/units/Nanomolar,734745,=,1,1,=,,Kd,nM,,5000.0,CHEMBL5090,Mycobacterium tuberculosis,Lanosterol 14-alpha demethylase,1773,,,Kd,uM,UO_0000065,,5.0
13,,,2515798,[],CHEMBL978964,Binding affinity to Mycobacterium tuberculosis His4-tagged recombinant CYP51 inhibitor binding site expressed in Escherichia coli HMS174(DE3) by UV-visible spectral titration method,B,,,BAO_0000034,BAO_0000019,assay format,Nc1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1,,,CHEMBL1138537,Antimicrob Agents Chemother,2007,"{'bei': '18.75', 'le': '0.40', 'lle': '2.58', 'sei': '7.34'}",CHEMBL183282,,CHEMBL183282,5.30,0,http://www.openphacts.org/units/Nanomolar,734744,=,1,1,=,,Kd,nM,,5000.0,CHEMBL5090,Mycobacterium tuberculosis,Lanosterol 14-alpha demethylase,1773,,,Kd,uM,UO_0000065,,5.0
14,,,2515799,[],CHEMBL979821,Binding affinity to Mycobacterium tuberculosis His4-tagged recombinant CYP51 F78L mutant expressed in Escherichia coli HMS174(DE3) by UV-visible spectral titration method,B,P9WPP9,F78L,BAO_0000034,BAO_0000019,assay format,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,,,CHEMBL1138537,Antimicrob Agents Chemother,2007,"{'bei': '13.57', 'le': '0.26', 'lle': '3.41', 'sei': '5.09'}",CHEMBL106,FLUCONAZOLE,CHEMBL106,4.16,0,http://www.openphacts.org/units/Nanomolar,734741,=,1,1,=,,Kd,nM,,70000.0,CHEMBL5090,Mycobacterium tuberculosis,Lanosterol 14-alpha demethylase,1773,,,Kd,uM,UO_0000065,,70.0
