,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
0,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25621221,[],CHEMBL5363727,Inhibition of his-tagged Mycobacterium tuberculosis PptT expressed in Escherichia coli BL21 cells by BpsA-coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,C=C(NCC)NC(=O)Nc1c(CC)cccc1CC,,,CHEMBL5360611,ACS Med Chem Lett,2023,"{'bei': '21.57', 'le': '0.41', 'lle': '2.63', 'sei': '10.61'}",CHEMBL5400099,,CHEMBL5400099,5.64,0,http://www.openphacts.org/units/Nanomolar,3991033,=,1,1,=,,IC50,nM,,2300.0,CHEMBL5465373,Mycobacterium tuberculosis,4'-phosphopantetheinyl transferase PptT,1773,,,IC50,uM,UO_0000065,,2.3
1,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25621222,[],CHEMBL5363728,Inhibition of Mycobacterium tuberculosis PptT by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,C=C(NCC)NC(=O)Nc1c(CC)cccc1CC,,,CHEMBL5360611,ACS Med Chem Lett,2023,"{'bei': '25.40', 'le': '0.48', 'lle': '3.63', 'sei': '12.49'}",CHEMBL5400099,,CHEMBL5400099,6.64,0,http://www.openphacts.org/units/Nanomolar,3991033,=,1,1,=,,IC50,nM,,230.0,CHEMBL5465373,Mycobacterium tuberculosis,4'-phosphopantetheinyl transferase PptT,1773,,,IC50,uM,UO_0000065,,0.23
2,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25621248,[],CHEMBL5363735,Inhibition of Mycobacterium tuberculosis H37Rv PptT by BpsA-coupled assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCNc1cccc(Nc2c(CC)cccc2CC)n1,,,CHEMBL5360611,ACS Med Chem Lett,2023,"{'bei': '20.35', 'le': '0.37', 'lle': '1.10', 'sei': '14.83'}",CHEMBL5428619,,CHEMBL5428619,5.48,0,http://www.openphacts.org/units/Nanomolar,3991022,=,1,1,=,,IC50,nM,,3300.0,CHEMBL5465373,Mycobacterium tuberculosis,4'-phosphopantetheinyl transferase PptT,1773,,,IC50,uM,UO_0000065,,3.3
3,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25621249,[],CHEMBL5363735,Inhibition of Mycobacterium tuberculosis H37Rv PptT by BpsA-coupled assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1cccc(CC)c1Nc1cccc(NC)n1,,,CHEMBL5360611,ACS Med Chem Lett,2023,"{'bei': '18.40', 'le': '0.34', 'lle': '0.71', 'sei': '12.72'}",CHEMBL5405483,,CHEMBL5405483,4.70,0,http://www.openphacts.org/units/Nanomolar,3991023,=,1,1,=,,IC50,nM,,20000.0,CHEMBL5465373,Mycobacterium tuberculosis,4'-phosphopantetheinyl transferase PptT,1773,,,IC50,uM,UO_0000065,,20.0
4,,,25621250,[],CHEMBL5363735,Inhibition of Mycobacterium tuberculosis H37Rv PptT by BpsA-coupled assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1cccc(CC)c1Nc1cccc(NC(C)C)n1,,,CHEMBL5360611,ACS Med Chem Lett,2023,,CHEMBL5410681,,CHEMBL5410681,,0,http://www.openphacts.org/units/Nanomolar,3991021,>,1,1,>,,IC50,nM,,100000.0,CHEMBL5465373,Mycobacterium tuberculosis,4'-phosphopantetheinyl transferase PptT,1773,,,IC50,uM,UO_0000065,,100.0
5,,,25621251,[],CHEMBL5363735,Inhibition of Mycobacterium tuberculosis H37Rv PptT by BpsA-coupled assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1cccc(CC)c1Nc1cccc(NCC(C)C)n1,,,CHEMBL5360611,ACS Med Chem Lett,2023,,CHEMBL5394344,,CHEMBL5394344,,0,http://www.openphacts.org/units/Nanomolar,3991020,>,1,1,>,,IC50,nM,,100000.0,CHEMBL5465373,Mycobacterium tuberculosis,4'-phosphopantetheinyl transferase PptT,1773,,,IC50,uM,UO_0000065,,100.0
6,,,25621252,[],CHEMBL5363735,Inhibition of Mycobacterium tuberculosis H37Rv PptT by BpsA-coupled assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1cccc(CC)c1Nc1cccc(NC(C)=O)n1,,,CHEMBL5360611,ACS Med Chem Lett,2023,,CHEMBL5420680,,CHEMBL5420680,,0,http://www.openphacts.org/units/Nanomolar,3991019,>,1,1,>,,IC50,nM,,100000.0,CHEMBL5465373,Mycobacterium tuberculosis,4'-phosphopantetheinyl transferase PptT,1773,,,IC50,uM,UO_0000065,,100.0
7,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25621253,[],CHEMBL5363735,Inhibition of Mycobacterium tuberculosis H37Rv PptT by BpsA-coupled assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCNc1cccc(Nc2c(C3CC3)cccc2C2CC2)n1,,,CHEMBL5360611,ACS Med Chem Lett,2023,"{'bei': '17.30', 'le': '0.32', 'lle': '0.07', 'sei': '13.74'}",CHEMBL5429275,,CHEMBL5429275,5.08,0,http://www.openphacts.org/units/Nanomolar,3991016,=,1,1,=,,IC50,nM,,8400.0,CHEMBL5465373,Mycobacterium tuberculosis,4'-phosphopantetheinyl transferase PptT,1773,,,IC50,uM,UO_0000065,,8.4
8,,,25621254,[],CHEMBL5363735,Inhibition of Mycobacterium tuberculosis H37Rv PptT by BpsA-coupled assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCNc1cccc(Nc2c(CC(F)(F)F)cccc2CC(F)(F)F)n1,,,CHEMBL5360611,ACS Med Chem Lett,2023,,CHEMBL5409769,,CHEMBL5409769,,0,http://www.openphacts.org/units/Nanomolar,3991017,>,1,1,>,,IC50,nM,,100000.0,CHEMBL5465373,Mycobacterium tuberculosis,4'-phosphopantetheinyl transferase PptT,1773,,,IC50,uM,UO_0000065,,100.0
9,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25621255,[],CHEMBL5363735,Inhibition of Mycobacterium tuberculosis H37Rv PptT by BpsA-coupled assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCNc1ccc(F)c(Nc2c(CC)cccc2CC)n1,,,CHEMBL5360611,ACS Med Chem Lett,2023,"{'bei': '17.12', 'le': '0.32', 'lle': '0.40', 'sei': '13.32'}",CHEMBL5421734,,CHEMBL5421734,4.92,0,http://www.openphacts.org/units/Nanomolar,3991015,=,1,1,=,,IC50,nM,,12000.0,CHEMBL5465373,Mycobacterium tuberculosis,4'-phosphopantetheinyl transferase PptT,1773,,,IC50,uM,UO_0000065,,12.0
