,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
0,,Not Active,2515803,[],CHEMBL979822,Binding affinity to Mycobacterium tuberculosis His4-tagged recombinant CYP125 expressed in Escherichia coli HMS174(DE3) by UV-visible spectral titration method,B,,,BAO_0000375,BAO_0000019,assay format,O=C(c1ccc(O)cc1)c1ccc(O)cc1,,,CHEMBL1138537,Antimicrob Agents Chemother,2007,,CHEMBL194859,,CHEMBL194859,,0,,734633,,1,0,,,Activity,,,,CHEMBL5629,Mycobacterium tuberculosis,Putative cytochrome P450 125,1773,,,Activity,,,,
1,,,2515807,[],CHEMBL979822,Binding affinity to Mycobacterium tuberculosis His4-tagged recombinant CYP125 expressed in Escherichia coli HMS174(DE3) by UV-visible spectral titration method,B,,,BAO_0000034,BAO_0000019,assay format,CCC(C(=O)Nc1ccncc1)c1ccccc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1138537,Antimicrob Agents Chemother,2007,,CHEMBL507264,,CHEMBL507264,,0,http://www.openphacts.org/units/Nanomolar,734634,=,1,1,=,,Kd,nM,,2000000.0,CHEMBL5629,Mycobacterium tuberculosis,Putative cytochrome P450 125,1773,,,Kd,mM,UO_0000065,,2.0
2,,,5138429,[],CHEMBL1647343,Binding affinity to Mycobacterium tuberculosis H37Rv CYP125A1 C429L mutant expressed in Escherichia coli by titration plot analysis,B,P9WPP1,C429L,BAO_0000034,BAO_0000019,assay format,CC1CCC(C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)Nc2ccncc2)CC1,,,CHEMBL1641528,Bioorg Med Chem Lett,2011,"{'bei': '14.28', 'le': '0.26', 'lle': '1.71', 'sei': '6.65'}",CHEMBL474704,,CHEMBL474704,5.78,0,http://www.openphacts.org/units/Nanomolar,1320106,=,1,1,=,,Kd,nM,,1680.0,CHEMBL5629,Mycobacterium tuberculosis,Putative cytochrome P450 125,1773,,,Kd,uM,UO_0000065,,1.68
3,,,5138430,[],CHEMBL1647344,Inhibition of Mycobacterium tuberculosis H37Rv CYP125A1 expressed in Escherichia coli at 200 uM,B,,,BAO_0000201,BAO_0000019,assay format,CC1CCC(C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)Nc2ccncc2)CC1,,,CHEMBL1641528,Bioorg Med Chem Lett,2011,,CHEMBL474704,,CHEMBL474704,,0,http://qudt.org/vocab/unit#Percent,1320106,=,1,1,=,,Inhibition,%,,30.0,CHEMBL5629,Mycobacterium tuberculosis,Putative cytochrome P450 125,1773,,,INH,%,UO_0000187,,30.0
4,,Active,10948324,[],CHEMBL2050045,Binding affinity to Mycobacterium tuberculosis CYP125A1 assessed as type 1a binding mode at > 0.05 to 0.2 uM by UV-visible spectrophotometry,B,,,BAO_0000375,BAO_0000357,single protein format,CSCCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,,,CHEMBL2046332,Bioorg Med Chem,2012,,CHEMBL2048317,,CHEMBL2048317,,0,,1653652,,1,0,,,Activity,,,,CHEMBL5629,Mycobacterium tuberculosis,Putative cytochrome P450 125,1773,,,Activity,,,,
5,,Active,10948328,[],CHEMBL2050042,Binding affinity to Mycobacterium tuberculosis CYP125A1 assessed as type 1 binding mode at 0.05 to 0.2 uM by UV-visible spectrophotometry,B,,,BAO_0000375,BAO_0000357,single protein format,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,,,CHEMBL2046332,Bioorg Med Chem,2012,,CHEMBL112570,CHOLESTEROL,CHEMBL112570,,0,,1653650,,1,0,,,Activity,,,,CHEMBL5629,Mycobacterium tuberculosis,Putative cytochrome P450 125,1773,,,Activity,,,,
6,,Active,10948343,[],CHEMBL2050042,Binding affinity to Mycobacterium tuberculosis CYP125A1 assessed as type 1 binding mode at 0.05 to 0.2 uM by UV-visible spectrophotometry,B,,,BAO_0000375,BAO_0000357,single protein format,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,,,CHEMBL2046332,Bioorg Med Chem,2012,,CHEMBL63243,4-CHOLESTEN 3-ONE,CHEMBL63243,,0,,1653663,,1,0,,,Activity,,,,CHEMBL5629,Mycobacterium tuberculosis,Putative cytochrome P450 125,1773,,,Activity,,,,
7,,Active,10948344,[],CHEMBL2050042,Binding affinity to Mycobacterium tuberculosis CYP125A1 assessed as type 1 binding mode at 0.05 to 0.2 uM by UV-visible spectrophotometry,B,,,BAO_0000375,BAO_0000357,single protein format,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3,,,CHEMBL2046332,Bioorg Med Chem,2012,,CHEMBL225111,LANOSTEROL,CHEMBL225111,,0,,1653662,,1,0,,,Activity,,,,CHEMBL5629,Mycobacterium tuberculosis,Putative cytochrome P450 125,1773,,,Activity,,,,
8,,Active,10948345,[],CHEMBL2050042,Binding affinity to Mycobacterium tuberculosis CYP125A1 assessed as type 1 binding mode at 0.05 to 0.2 uM by UV-visible spectrophotometry,B,,,BAO_0000375,BAO_0000357,single protein format,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,,,CHEMBL2046332,Bioorg Med Chem,2012,,CHEMBL2048325,COPROSTANOL,CHEMBL2048325,,0,,1653661,,1,0,,,Activity,,,,CHEMBL5629,Mycobacterium tuberculosis,Putative cytochrome P450 125,1773,,,Activity,,,,
9,,Active,10948346,[],CHEMBL2050042,Binding affinity to Mycobacterium tuberculosis CYP125A1 assessed as type 1 binding mode at 0.05 to 0.2 uM by UV-visible spectrophotometry,B,,,BAO_0000375,BAO_0000357,single protein format,CC(C)=CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,,,CHEMBL2046332,Bioorg Med Chem,2012,,CHEMBL455876,DESMOSTEROL,CHEMBL455876,,0,,1653660,,1,0,,,Activity,,,,CHEMBL5629,Mycobacterium tuberculosis,Putative cytochrome P450 125,1773,,,Activity,,,,
