,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
0,,,2092133,[],CHEMBL948027,Inhibition of Mycobacterium tuberculosis DHDPS at 20 mM,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(O)[C@@H]1CCC[C@H](C(=O)O)N1,,,CHEMBL1143240,Bioorg Med Chem Lett,2008,,CHEMBL124513,,CHEMBL124513,,0,http://qudt.org/vocab/unit#Percent,701000,=,1,1,=,,Inhibition,%,,43.0,CHEMBL6063,Mycobacterium tuberculosis,Dihydrodipicolinate synthase,1773,,,Inhibition,%,UO_0000187,,43.0
1,,,2092160,[],CHEMBL948027,Inhibition of Mycobacterium tuberculosis DHDPS at 20 mM,B,,,BAO_0000201,BAO_0000357,single protein format,COC(=O)[C@@H]1CS(=O)(=O)C[C@@H](C(=O)OC)N1,,,CHEMBL1143240,Bioorg Med Chem Lett,2008,,CHEMBL401506,,CHEMBL401506,,0,http://qudt.org/vocab/unit#Percent,701012,=,1,1,=,,Inhibition,%,,7.0,CHEMBL6063,Mycobacterium tuberculosis,Dihydrodipicolinate synthase,1773,,,Inhibition,%,UO_0000187,,7.0
2,,,2092161,[],CHEMBL948027,Inhibition of Mycobacterium tuberculosis DHDPS at 20 mM,B,,,BAO_0000201,BAO_0000357,single protein format,COC(=O)[C@@H]1CS(=O)(=O)C[C@H](C(=O)OC)N1,,,CHEMBL1143240,Bioorg Med Chem Lett,2008,,CHEMBL257463,,CHEMBL257463,,0,http://qudt.org/vocab/unit#Percent,701011,=,1,1,=,,Inhibition,%,,6.0,CHEMBL6063,Mycobacterium tuberculosis,Dihydrodipicolinate synthase,1773,,,Inhibition,%,UO_0000187,,6.0
3,,,2092162,[],CHEMBL948027,Inhibition of Mycobacterium tuberculosis DHDPS at 20 mM,B,,,BAO_0000201,BAO_0000357,single protein format,COC(=O)[C@@H]1C[S@@+]([O-])C[C@H](C(=O)OC)N1,,,CHEMBL1143240,Bioorg Med Chem Lett,2008,,CHEMBL2096896,,CHEMBL2096896,,0,http://qudt.org/vocab/unit#Percent,701010,=,1,1,=,,Inhibition,%,,1.0,CHEMBL6063,Mycobacterium tuberculosis,Dihydrodipicolinate synthase,1773,,,Inhibition,%,UO_0000187,,1.0
4,,,2092163,[],CHEMBL948027,Inhibition of Mycobacterium tuberculosis DHDPS at 20 mM,B,,,BAO_0000201,BAO_0000357,single protein format,COC(=O)[C@@H]1C[S@+]([O-])C[C@H](C(=O)OC)N1,,,CHEMBL1143240,Bioorg Med Chem Lett,2008,,CHEMBL2096741,,CHEMBL2096741,,0,http://qudt.org/vocab/unit#Percent,701009,=,1,1,=,,Inhibition,%,,14.0,CHEMBL6063,Mycobacterium tuberculosis,Dihydrodipicolinate synthase,1773,,,Inhibition,%,UO_0000187,,14.0
5,,,2092164,[],CHEMBL948027,Inhibition of Mycobacterium tuberculosis DHDPS at 20 mM,B,,,BAO_0000201,BAO_0000357,single protein format,COC(=O)[C@@H]1C[S+]([O-])C[C@@H](C(=O)OC)N1,,,CHEMBL1143240,Bioorg Med Chem Lett,2008,,CHEMBL255577,,CHEMBL255577,,0,http://qudt.org/vocab/unit#Percent,701008,=,1,1,=,,Inhibition,%,,0.0,CHEMBL6063,Mycobacterium tuberculosis,Dihydrodipicolinate synthase,1773,,,Inhibition,%,UO_0000187,,0.0
6,,,2092165,[],CHEMBL948027,Inhibition of Mycobacterium tuberculosis DHDPS at 20 mM,B,,,BAO_0000201,BAO_0000357,single protein format,COC(=O)[C@@H]1CSC[C@@H](C(=O)OC)N1,,,CHEMBL1143240,Bioorg Med Chem Lett,2008,,CHEMBL272291,,CHEMBL272291,,0,http://qudt.org/vocab/unit#Percent,701007,=,1,1,=,,Inhibition,%,,0.0,CHEMBL6063,Mycobacterium tuberculosis,Dihydrodipicolinate synthase,1773,,,Inhibition,%,UO_0000187,,0.0
7,,,2092166,[],CHEMBL948027,Inhibition of Mycobacterium tuberculosis DHDPS at 20 mM,B,,,BAO_0000201,BAO_0000357,single protein format,COC(=O)[C@@H]1CSC[C@H](C(=O)OC)N1,,,CHEMBL1143240,Bioorg Med Chem Lett,2008,,CHEMBL403413,,CHEMBL403413,,0,http://qudt.org/vocab/unit#Percent,701006,=,1,1,=,,Inhibition,%,,0.0,CHEMBL6063,Mycobacterium tuberculosis,Dihydrodipicolinate synthase,1773,,,Inhibition,%,UO_0000187,,0.0
8,,,2092167,[],CHEMBL948027,Inhibition of Mycobacterium tuberculosis DHDPS at 20 mM,B,,,BAO_0000201,BAO_0000357,single protein format,COC(=O)c1cc(=O)cc(C(=O)OC)[nH]1,,,CHEMBL1143240,Bioorg Med Chem Lett,2008,,CHEMBL271858,,CHEMBL271858,,0,http://qudt.org/vocab/unit#Percent,701005,=,1,1,=,,Inhibition,%,,84.0,CHEMBL6063,Mycobacterium tuberculosis,Dihydrodipicolinate synthase,1773,,,Inhibition,%,UO_0000187,,84.0
9,,,2092168,[],CHEMBL948027,Inhibition of Mycobacterium tuberculosis DHDPS at 20 mM,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(O)c1cc(=O)cc(C(=O)O)[nH]1,,,CHEMBL1143240,Bioorg Med Chem Lett,2008,,CHEMBL252909,CHELIDAMIC ACID,CHEMBL252909,,0,http://qudt.org/vocab/unit#Percent,701004,=,1,1,=,,Inhibition,%,,73.0,CHEMBL6063,Mycobacterium tuberculosis,Dihydrodipicolinate synthase,1773,,,Inhibition,%,UO_0000187,,73.0
10,,,2092169,[],CHEMBL948027,Inhibition of Mycobacterium tuberculosis DHDPS at 20 mM,B,,,BAO_0000201,BAO_0000357,single protein format,COC(=O)c1cccc(C(=O)OC)n1,,,CHEMBL1143240,Bioorg Med Chem Lett,2008,,CHEMBL72405,,CHEMBL72405,,0,http://qudt.org/vocab/unit#Percent,701003,=,1,1,=,,Inhibition,%,,0.0,CHEMBL6063,Mycobacterium tuberculosis,Dihydrodipicolinate synthase,1773,,,Inhibition,%,UO_0000187,,0.0
11,,,2092170,[],CHEMBL948027,Inhibition of Mycobacterium tuberculosis DHDPS at 20 mM,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(O)c1cccc(C(=O)O)n1,,,CHEMBL1143240,Bioorg Med Chem Lett,2008,,CHEMBL284104,DIPICOLINIC ACID,CHEMBL284104,,0,http://qudt.org/vocab/unit#Percent,701002,=,1,1,=,,Inhibition,%,,75.0,CHEMBL6063,Mycobacterium tuberculosis,Dihydrodipicolinate synthase,1773,,,Inhibition,%,UO_0000187,,75.0
12,,,2092171,[],CHEMBL948027,Inhibition of Mycobacterium tuberculosis DHDPS at 20 mM,B,,,BAO_0000201,BAO_0000357,single protein format,COC(=O)[C@@H]1CCC[C@H](C(=O)OC)N1,,,CHEMBL1143240,Bioorg Med Chem Lett,2008,,CHEMBL307925,,CHEMBL307925,,0,http://qudt.org/vocab/unit#Percent,701001,=,1,1,=,,Inhibition,%,,24.0,CHEMBL6063,Mycobacterium tuberculosis,Dihydrodipicolinate synthase,1773,,,Inhibition,%,UO_0000187,,24.0
13,,,18962686,[],CHEMBL4334766,Inhibition of Mycobacterium tuberculosis dihydrodipicolinate synthase,B,,,BAO_0000190,BAO_0000357,single protein format,NCCCC[C@H](N)C(=O)O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4334427,Medchemcomm,2019,,CHEMBL8085,LYSINE,CHEMBL8085,,0,http://www.openphacts.org/units/Nanomolar,3163849,=,1,1,=,,IC50,nM,,250000000.0,CHEMBL6063,Mycobacterium tuberculosis,Dihydrodipicolinate synthase,1773,,,IC50,mM,UO_0000065,,250.0
14,,,18962690,[],CHEMBL4334756,Reversible inhibition of recombinant N-terminal His-6 tagged Mycobacterium tuberculosis dihydrodipicolinate synthase using (S)-ASA as substrate preincubated for 5 mins followed by substrate addition measured over 10 mins by spectrophotometric analysis,B,,,BAO_0000192,BAO_0000357,single protein format,O=C(O)CCCCC(=O)C(=O)O,,,CHEMBL4334427,Medchemcomm,2019,"{'bei': '25.73', 'le': '0.51', 'lle': '4.19', 'sei': '4.89'}",CHEMBL185075,,CHEMBL185075,4.48,0,http://www.openphacts.org/units/Nanomolar,3163847,=,1,1,=,,Ki,nM,,33000.0,CHEMBL6063,Mycobacterium tuberculosis,Dihydrodipicolinate synthase,1773,,,Ki,uM,UO_0000065,,33.0
15,,,18962691,[],CHEMBL4334757,Inhibition of recombinant N-terminal His-6 tagged Mycobacterium tuberculosis dihydrodipicolinate synthase using (S)-ASA as substrate preincubated for 5 mins followed by substrate addition measured over 10 mins by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)CCCCC(=O)C(=O)O,,,CHEMBL4334427,Medchemcomm,2019,"{'bei': '26.86', 'le': '0.53', 'lle': '4.39', 'sei': '5.10'}",CHEMBL185075,,CHEMBL185075,4.68,0,http://www.openphacts.org/units/Nanomolar,3163847,=,1,1,=,,IC50,nM,,21000.0,CHEMBL6063,Mycobacterium tuberculosis,Dihydrodipicolinate synthase,1773,,,IC50,uM,UO_0000065,,21.0
16,,,18962701,[],CHEMBL4334757,Inhibition of recombinant N-terminal His-6 tagged Mycobacterium tuberculosis dihydrodipicolinate synthase using (S)-ASA as substrate preincubated for 5 mins followed by substrate addition measured over 10 mins by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)CCCCC(O)C(=O)O,,,CHEMBL4334427,Medchemcomm,2019,"{'bei': '25.59', 'le': '0.51', 'lle': '4.43', 'sei': '4.75'}",CHEMBL4449102,,CHEMBL4449102,4.51,0,http://www.openphacts.org/units/Nanomolar,3163855,=,1,1,=,,IC50,nM,,31000.0,CHEMBL6063,Mycobacterium tuberculosis,Dihydrodipicolinate synthase,1773,,,IC50,uM,UO_0000065,,31.0
17,,,18962702,[],CHEMBL4334758,Inhibition of recombinant N-terminal His-6 tagged Mycobacterium tuberculosis dihydrodipicolinate synthase using (S)-ASA as substrate preincubated for 5 mins followed by substrate addition measured over 10 mins by spectrophotometric analysis relative to control,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(O)CCCCC(O)C(=O)O,,,CHEMBL4334427,Medchemcomm,2019,,CHEMBL4449102,,CHEMBL4449102,,0,http://qudt.org/vocab/unit#Percent,3163855,=,1,1,=,,Inhibition,%,,74.0,CHEMBL6063,Mycobacterium tuberculosis,Dihydrodipicolinate synthase,1773,,,INH,%,UO_0000187,,74.0
