,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
0,,,20647144,[],CHEMBL4614537,Binding affinity to recombinant Mycobacterium tuberculosis H37Rv N-terminal His6-tagged ClpC1 (1 to 145 residues) expressed in Escherichia coli BL21 cells by surface plasmon resonance analysis,B,,,BAO_0000034,BAO_0000219,cell-based format,C/C=C/C[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C[C@H](C)CO)N(C)C(=O)[C@H](C)NC(=O)[C@H](Cc2ccc(O)c([N+](=O)[O-])c2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2cn(C(C)(C)[C@H]3CO3)c3ccccc23)NC1=O,,,CHEMBL4613246,J Nat Prod,2020,"{'bei': '5.94', 'le': None, 'lle': None, 'sei': None}",CHEMBL4637575,,CHEMBL4637575,6.21,0,http://www.openphacts.org/units/Nanomolar,3475311,=,1,1,=,,Kd,nM,,620.0,CHEMBL4630874,Mycobacterium tuberculosis,ATP-dependent Clp protease ATP-binding subunit ClpC1,1773,,,Kd,uM,UO_0000065,,0.62
1,,,20647145,[],CHEMBL4614537,Binding affinity to recombinant Mycobacterium tuberculosis H37Rv N-terminal His6-tagged ClpC1 (1 to 145 residues) expressed in Escherichia coli BL21 cells by surface plasmon resonance analysis,B,,,BAO_0000034,BAO_0000219,cell-based format,C/C=C/C[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C[C@@H](C)CO)N(C)C(=O)[C@H](C)NC(=O)[C@H](Cc2ccc(O)c([N+](=O)[O-])c2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2cn(C(C)(C)[C@H]3CO3)c3ccccc23)NC1=O,,,CHEMBL4613246,J Nat Prod,2020,"{'bei': '5.55', 'le': None, 'lle': None, 'sei': None}",CHEMBL4641855,,CHEMBL4641855,5.80,0,http://www.openphacts.org/units/Nanomolar,3475312,=,1,1,=,,Kd,nM,,1600.0,CHEMBL4630874,Mycobacterium tuberculosis,ATP-dependent Clp protease ATP-binding subunit ClpC1,1773,,,Kd,uM,UO_0000065,,1.6
2,,,20647146,[],CHEMBL4614537,Binding affinity to recombinant Mycobacterium tuberculosis H37Rv N-terminal His6-tagged ClpC1 (1 to 145 residues) expressed in Escherichia coli BL21 cells by surface plasmon resonance analysis,B,,,BAO_0000034,BAO_0000219,cell-based format,C=CC(C)(C)n1cc(C[C@@H]2NC(=O)[C@H](C/C=C/C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C[C@H](C)CO)N(C)C(=O)[C@H](C)NC(=O)[C@H](Cc3ccc(O)c([N+](=O)[O-])c3)NC(=O)[C@H](CC(C)C)N(C)C2=O)c2ccccc21,,,CHEMBL4613246,J Nat Prod,2020,"{'bei': '5.79', 'le': None, 'lle': None, 'sei': None}",CHEMBL4649631,,CHEMBL4649631,5.96,0,http://www.openphacts.org/units/Nanomolar,3475313,=,1,1,=,,Kd,nM,,1100.0,CHEMBL4630874,Mycobacterium tuberculosis,ATP-dependent Clp protease ATP-binding subunit ClpC1,1773,,,Kd,uM,UO_0000065,,1.1
3,,,20647147,[],CHEMBL4614537,Binding affinity to recombinant Mycobacterium tuberculosis H37Rv N-terminal His6-tagged ClpC1 (1 to 145 residues) expressed in Escherichia coli BL21 cells by surface plasmon resonance analysis,B,,,BAO_0000034,BAO_0000219,cell-based format,C=CC(C)(C)n1cc(C[C@@H]2NC(=O)[C@H](C/C=C/C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@H](Cc3ccc(O)cc3)NC(=O)[C@H](CC(C)C)N(C)C2=O)c2ccccc21,,,CHEMBL4613246,J Nat Prod,2020,"{'bei': '6.12', 'le': '0.12', 'lle': '0.65', 'sei': '2.80'}",CHEMBL4643598,,CHEMBL4643598,5.92,0,http://www.openphacts.org/units/Nanomolar,3475314,=,1,1,=,,Kd,nM,,1200.0,CHEMBL4630874,Mycobacterium tuberculosis,ATP-dependent Clp protease ATP-binding subunit ClpC1,1773,,,Kd,uM,UO_0000065,,1.2
4,,,20647148,[],CHEMBL4614537,Binding affinity to recombinant Mycobacterium tuberculosis H37Rv N-terminal His6-tagged ClpC1 (1 to 145 residues) expressed in Escherichia coli BL21 cells by surface plasmon resonance analysis,B,,,BAO_0000034,BAO_0000219,cell-based format,C/C=C/C[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C(OC)OC)N(C)C(=O)[C@H](C)NC(=O)[C@H](Cc2ccc(O)c([N+](=O)[O-])c2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2cn(C(C)(C)[C@H]3CO3)c3ccccc23)NC1=O,,,CHEMBL4613246,J Nat Prod,2020,"{'bei': '5.98', 'le': None, 'lle': None, 'sei': None}",CHEMBL4649342,,CHEMBL4649342,6.51,0,http://www.openphacts.org/units/Nanomolar,3475315,=,1,1,=,,Kd,nM,,310.0,CHEMBL4630874,Mycobacterium tuberculosis,ATP-dependent Clp protease ATP-binding subunit ClpC1,1773,,,Kd,uM,UO_0000065,,0.31
5,,Not Determined,20647149,[],CHEMBL4614537,Binding affinity to recombinant Mycobacterium tuberculosis H37Rv N-terminal His6-tagged ClpC1 (1 to 145 residues) expressed in Escherichia coli BL21 cells by surface plasmon resonance analysis,B,,,BAO_0000034,BAO_0000219,cell-based format,C/C=C/C[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@H](Cc2ccc(O)c([N+](=O)[O-])c2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2cn(C(C)(C)[C@H]3CO3)c3ccccc23)NC1=O,,,CHEMBL4613246,J Nat Prod,2020,,CHEMBL4636448,,CHEMBL4636448,,0,,3475316,,1,0,,,Kd,,,,CHEMBL4630874,Mycobacterium tuberculosis,ATP-dependent Clp protease ATP-binding subunit ClpC1,1773,,,Kd,,,,
6,,,20647150,[],CHEMBL4614537,Binding affinity to recombinant Mycobacterium tuberculosis H37Rv N-terminal His6-tagged ClpC1 (1 to 145 residues) expressed in Escherichia coli BL21 cells by surface plasmon resonance analysis,B,,,BAO_0000034,BAO_0000219,cell-based format,C/C=C/C[C@@H]1NC(=O)[C@H](CC(C)C)N2C(=O)[C@H](C[C@@H](C)[C@H]2O)N(C)C(=O)[C@H](C)NC(=O)[C@H](Cc2ccc(O)c([N+](=O)[O-])c2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2cn(C(C)(C)[C@H](O)CO)c3ccccc23)NC1=O,,,CHEMBL4613246,J Nat Prod,2020,"{'bei': '6.15', 'le': None, 'lle': None, 'sei': None}",CHEMBL4647204,,CHEMBL4647204,6.52,0,http://www.openphacts.org/units/Nanomolar,3475317,=,1,1,=,,Kd,nM,,300.0,CHEMBL4630874,Mycobacterium tuberculosis,ATP-dependent Clp protease ATP-binding subunit ClpC1,1773,,,Kd,uM,UO_0000065,,0.3
7,,,20647151,[],CHEMBL4614537,Binding affinity to recombinant Mycobacterium tuberculosis H37Rv N-terminal His6-tagged ClpC1 (1 to 145 residues) expressed in Escherichia coli BL21 cells by surface plasmon resonance analysis,B,,,BAO_0000034,BAO_0000219,cell-based format,C/C=C/C[C@@H]1NC(=O)[C@H](CC(C)C)N2C(=O)[C@H](C[C@](C)(O)[C@H]2O)N(C)C(=O)[C@H](C)NC(=O)[C@H](Cc2ccc(O)c([N+](=O)[O-])c2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2cn(C(C)(C)[C@H]3CO3)c3ccccc23)NC1=O,,,CHEMBL4613246,J Nat Prod,2020,"{'bei': '6.82', 'le': None, 'lle': None, 'sei': None}",CHEMBL4637113,,CHEMBL4637113,7.22,0,http://www.openphacts.org/units/Nanomolar,3475318,=,1,1,=,,Kd,nM,,60.0,CHEMBL4630874,Mycobacterium tuberculosis,ATP-dependent Clp protease ATP-binding subunit ClpC1,1773,,,Kd,uM,UO_0000065,,0.06
8,,Not Active,20647152,[],CHEMBL4614537,Binding affinity to recombinant Mycobacterium tuberculosis H37Rv N-terminal His6-tagged ClpC1 (1 to 145 residues) expressed in Escherichia coli BL21 cells by surface plasmon resonance analysis,B,,,BAO_0000034,BAO_0000219,cell-based format,C=CC(C)(C)n1cc(C[C@@H]2NC(=O)[C@H](CC(C)C)N(C)C2=O)c2ccccc21,,,CHEMBL4613246,J Nat Prod,2020,,CHEMBL4636117,,CHEMBL4636117,,0,,3475319,,1,0,,,Kd,,,,CHEMBL4630874,Mycobacterium tuberculosis,ATP-dependent Clp protease ATP-binding subunit ClpC1,1773,,,Kd,,,,
9,,,20647153,[],CHEMBL4614537,Binding affinity to recombinant Mycobacterium tuberculosis H37Rv N-terminal His6-tagged ClpC1 (1 to 145 residues) expressed in Escherichia coli BL21 cells by surface plasmon resonance analysis,B,,,BAO_0000034,BAO_0000219,cell-based format,C/C=C/C[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@H](Cc2ccc(O)c([N+](=O)[O-])c2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2cn(C(C)(C)[C@H]3CO3)c3ccccc23)NC1=O,,,CHEMBL4613246,J Nat Prod,2020,"{'bei': '5.61', 'le': None, 'lle': None, 'sei': None}",CHEMBL4648320,,CHEMBL4648320,5.77,0,http://www.openphacts.org/units/Nanomolar,3475320,=,1,1,=,,Kd,nM,,1700.0,CHEMBL4630874,Mycobacterium tuberculosis,ATP-dependent Clp protease ATP-binding subunit ClpC1,1773,,,Kd,uM,UO_0000065,,1.7
